FFMC,BUI,WSV,WINDDir,FWIBin,Season,Ecoregion
88.20154046,63.60964638,2.65,258,1,summer,FireRegion3
88.25030417,66.04702806,1.72,28,1,summer,FireRegion3
88.29908399,68.44033933,1.41,275,1,summer,FireRegion3
88.34787991,70.92402843,2.25,259,1,summer,FireRegion3
89.79759686,74.1517405,1.95,300,1,summer,FireRegion3
90.09296881,77.28420051,2.49,305,1,summer,FireRegion3
90.14235698,80.19636072,1.01,97,1,summer,FireRegion3
90.38845309,83.39480192,1.38,89,1,summer,FireRegion3
89.1229208,85.2876261,1.73,305,1,summer,FireRegion3
88.54039539,87.16581736,1.1,279,1,summer,FireRegion3
88.36761692,89.11653917,1.63,268,1,summer,FireRegion3
88.41643546,91.20272411,2.05,281,1,summer,FireRegion3
87.69685882,92.84924259,2.34,274,1,summer,FireRegion3
87.74545592,94.74717553,3.03,250,1,summer,FireRegion3
87.81824471,97.02877033,2.74,254,1,summer,FireRegion3
87.99314303,99.37808277,2.23,262,1,summer,FireRegion3
88.3737628,101.8753495,2.36,285,1,summer,FireRegion3
88.42258337,104.1583234,2.41,271,1,summer,FireRegion3
88.47142007,106.5958447,2.11,262,1,summer,FireRegion3
88.52027288,108.9608159,2.05,249,1,summer,FireRegion3
88.56914183,111.2501806,3.24,272,1,summer,FireRegion3
88.6180269,113.5228955,2.5,125,1,summer,FireRegion3
88.66692812,115.7364058,1.76,290,1,summer,FireRegion3
88.42384779,117.6885143,2.35,290,1,summer,FireRegion3
88.05004543,119.4977427,2.49,272,1,summer,FireRegion3
86.96899388,120.9319957,2.27,230,1,summer,FireRegion3
86.35076711,122.316164,2.49,243,1,summer,FireRegion3
86.39891979,124.015939,2.96,263,1,summer,FireRegion3
86.44708837,125.5732486,1.71,281,1,summer,FireRegion3
86.49527286,127.0897909,1.54,116,1,summer,FireRegion3
85.6845065,128.3031175,2.74,289,1,summer,FireRegion3
84.66155934,129.3352567,2.24,289,1,summer,FireRegion3
