FFMC,BUI,WSV,WINDDir,FWIBin,Season,Ecoregion
87.18833917,60.27396077,1.81,275,1,summer,FireRegion3
86.30845378,69.48763277,2.21,305,1,summer,FireRegion3
85.9490021,76.11485441,2.9,250,1,summer,FireRegion3
85.99702214,77.89469412,1.85,254,1,summer,FireRegion3
86.96693655,80.16381146,2.5,262,1,summer,FireRegion3
88.16747699,82.87394751,1.82,285,1,summer,FireRegion3
88.27403154,85.37237182,1.38,271,1,summer,FireRegion3
88.63245862,88.02400195,2.73,262,1,summer,FireRegion3
88.68136461,90.40922999,3.39,249,1,summer,FireRegion3
88.73028674,92.92082831,2.19,272,1,summer,FireRegion3
88.77922502,95.24327972,2.5,125,1,summer,FireRegion3
88.82817945,97.70482473,2.69,290,1,summer,FireRegion3
88.71716914,99.77426166,2.78,290,1,summer,FireRegion3
87.61110327,101.3196606,2.24,272,1,summer,FireRegion3
86.76401939,102.7238382,2.27,230,1,summer,FireRegion3
86.15147275,104.0460136,2.47,243,1,summer,FireRegion3
86.32581685,105.9332265,2.93,263,1,summer,FireRegion3
87.60688895,108.2690059,2.52,281,1,summer,FireRegion3
88.23331648,110.6798969,1.48,116,1,summer,FireRegion3
88.96582264,113.310281,1.59,289,1,summer,FireRegion3
89.01483868,115.6149938,1.58,289,1,summer,FireRegion3
88.82963185,117.5939417,1.75,142,1,summer,FireRegion3
88.87860293,119.7534132,1.48,311,1,summer,FireRegion3
89.01796187,122.278201,2.84,298,1,summer,FireRegion3
89.27762361,124.9282511,2.24,288,1,summer,FireRegion3
89.7010879,127.7119848,2.29,301,1,summer,FireRegion3
89.87328998,130.5329813,1.76,290,1,summer,FireRegion3
90.49967202,133.6135188,1.61,279,2,summer,FireRegion3
91.15050212,136.9152433,2.35,295,2,summer,FireRegion3
92.02164961,140.5504919,1.42,293,3,summer,FireRegion3
92.07167453,144.0941654,1.59,278,3,summer,FireRegion3
92.12171597,147.602585,1.1,288,3,summer,FireRegion3
92.17177393,150.940304,2.5,284,3,summer,FireRegion3
92.22184842,154.1599184,2.19,272,3,summer,FireRegion3
92.10719121,157.1254345,1.46,279,3,summer,FireRegion3
92.15724437,160.5137504,1.21,273,3,summer,FireRegion3
92.20731406,163.6601536,1.88,313,3,summer,FireRegion3
92.23457443,166.6951484,1.85,292,3,summer,FireRegion3
91.80931425,169.4480603,1.83,275,3,summer,FireRegion3
91.85926907,172.394758,1.2,277,3,summer,FireRegion3
91.90924039,175.5254768,1.98,289,3,summer,FireRegion3
91.9592282,178.8884764,2.6,251,4,summer,FireRegion3
92.72744454,182.6546813,1.15,248,4,summer,FireRegion3
92.77770249,186.0458602,1.25,264,4,summer,FireRegion3
93.20541246,189.9303635,1.39,246,4,summer,FireRegion3
93.25582821,193.41701,2.31,263,5,summer,FireRegion3
93.3062606,196.9545736,2.77,279,5,summer,FireRegion3
93.20159909,200.208355,1.6,275,5,summer,FireRegion3
92.73750394,202.8703296,1.31,272,4,summer,FireRegion3
92.50206683,205.5379768,1.74,270,4,summer,FireRegion3
92.36034312,208.1733366,2.22,273,4,summer,FireRegion3
92.29757255,210.8110554,1.88,279,4,summer,FireRegion3
92.34768857,213.6395813,2.23,289,4,summer,FireRegion3
92.16611031,216.2239402,1.86,286,4,summer,FireRegion3
91.52754757,218.5067003,1.27,274,3,summer,FireRegion3
91.34808389,220.8662856,1.51,275,3,summer,FireRegion3
91.39788644,223.4196153,0.97,250,3,summer,FireRegion3
91.44770543,226.2267573,1.42,35,3,summer,FireRegion3
91.49754086,228.8766662,1.27,274,3,summer,FireRegion3
91.54739275,231.4332335,1.58,266,3,summer,FireRegion3
91.32383279,233.7481291,1.68,278,3,summer,FireRegion3
91.6101787,236.6605002,1.32,279,3,summer,FireRegion3
91.67062569,239.5500756,0.75,277,3,summer,FireRegion3
91.96014123,242.5719592,1.58,335,4,summer,FireRegion3
92.01014585,245.1823763,1.63,266,4,summer,FireRegion3
91.41789018,247.4326954,1.61,268,3,summer,FireRegion3
91.26971472,249.763954,2.14,160,3,summer,FireRegion3
91.31949139,252.2232569,1.65,335,3,summer,FireRegion3
91.3692845,254.9578179,1.45,113,3,summer,FireRegion3
91.41909404,257.6549747,1.97,295,3,summer,FireRegion3
91.5971625,260.5181086,1.51,263,3,summer,FireRegion3
91.64937114,263.3811571,1.46,205,3,summer,FireRegion3
91.9031675,266.3437195,1.8,210,4,summer,FireRegion3
91.95315331,269.1373094,1.08,303,3,summer,FireRegion3
92.00315562,272.0292181,1.56,285,4,summer,FireRegion3
92.05317444,274.9831627,0.59,297,3,summer,FireRegion3
92.10320978,277.8495539,2.2,123,4,summer,FireRegion3
92.15326163,280.4662036,1.87,119,4,summer,FireRegion3
92.20333,283.1003313,1.27,222,4,summer,FireRegion3
91.18582626,284.8096319,2.69,259,3,summer,FireRegion3
89.62932024,286.1094719,1.46,260,2,summer,FireRegion3
89.67855534,287.7929786,1.95,287,2,summer,FireRegion3
89.85762642,289.7537456,2.31,184,2,summer,FireRegion3
89.90693689,291.6070996,1.28,338,2,summer,FireRegion3
89.51424607,293.0971936,1.52,26,2,summer,FireRegion3
89.56344317,294.7502548,2.08,273,2,summer,FireRegion3
87.4791837,295.6704399,1.67,282,1,summer,FireRegion3
85.69103274,296.4222675,2.46,274,1,summer,FireRegion3
