FFMC,BUI,WSV,WINDDir,FWIBin,Season,Ecoregion
88.46575773,58.85968929,2.4,42,1,summer,FireRegion3
88.51460867,61.01984489,2.84,257,1,summer,FireRegion3
89.07309053,63.52501869,2.25,205,1,summer,FireRegion3
88.97877741,65.47497888,2.22,212,1,summer,FireRegion3
88.46356982,67.20256273,1.7,241,1,summer,FireRegion3
87.98519898,68.80354042,1.19,306,1,summer,FireRegion3
88.03389126,70.56821829,0.6,93,1,summer,FireRegion3
88.24118209,72.77934899,2.25,283,1,summer,FireRegion3
89.1978355,75.37343711,2.38,300,1,summer,FireRegion3
89.24692814,77.54907304,3.01,265,1,summer,FireRegion3
88.27646465,79.16245013,3.88,290,1,summer,FireRegion3
88.3252531,81.33721362,1.95,311,1,summer,FireRegion3
88.37405766,83.63805163,1.15,300,1,summer,FireRegion3
88.84856325,86.2139282,2.41,258,1,summer,FireRegion3
88.6291463,88.21122459,1.62,28,1,summer,FireRegion3
86.86164502,89.58040045,2.81,275,1,summer,FireRegion3
85.72158322,90.84525007,3.18,259,1,summer,FireRegion3
84.54463261,95.89001537,3.03,89,1,summer,FireRegion3
86.17834071,98.01347785,1.59,305,1,summer,FireRegion3
87.3483914,100.314248,2.22,279,1,summer,FireRegion3
87.80546775,102.6182394,1.97,268,1,summer,FireRegion3
87.8541007,104.7449336,2.07,281,1,summer,FireRegion3
87.9027497,106.9712824,2.67,274,1,summer,FireRegion3
87.95141477,109.0381756,3.06,250,1,summer,FireRegion3
87.84711822,110.8785925,2.89,254,1,summer,FireRegion3
87.89576492,113.0648592,2.48,262,1,summer,FireRegion3
88.19303468,115.4478541,3.34,285,1,summer,FireRegion3
88.30762614,117.8413281,2.4,271,1,summer,FireRegion3
88.85526188,120.463208,2.21,262,1,summer,FireRegion3
90.41697197,123.676394,2.14,249,2,summer,FireRegion3
91.11757796,127.022488,1.2,272,2,summer,FireRegion3
91.28787006,130.3096449,2.31,125,2,summer,FireRegion3
91.33765273,133.4313156,2.3,290,2,summer,FireRegion3
91.6401578,136.8820914,2.47,290,2,summer,FireRegion3
92.1969665,140.5533036,1.68,272,3,summer,FireRegion3
92.24704931,144.048863,1.46,230,3,summer,FireRegion3
92.27138366,147.1699367,1.25,243,3,summer,FireRegion3
92.32149103,150.457448,2.04,263,3,summer,FireRegion3
92.37161495,153.5475272,2.09,281,3,summer,FireRegion3
92.42175542,156.8911019,1.42,116,3,summer,FireRegion3
92.46951662,159.9011614,1.43,289,3,summer,FireRegion3
92.05036105,162.6767313,2.38,289,3,summer,FireRegion3
91.2817683,165.1457952,2.07,142,3,summer,FireRegion3
91.33154895,168.07664,3.18,311,3,summer,FireRegion3
91.35553825,170.7550326,2.8,298,3,summer,FireRegion3
91.40534326,173.7138353,1.77,288,3,summer,FireRegion3
91.60981158,176.9123633,1.69,301,3,summer,FireRegion3
92.45321021,180.4534887,2.75,290,4,summer,FireRegion3
92.50337761,183.7752974,2.15,279,4,summer,FireRegion3
92.55356158,186.9074722,1.96,295,4,summer,FireRegion3
92.60376211,190.284921,1.93,293,4,summer,FireRegion3
92.39599043,193.2423798,2.44,278,4,summer,FireRegion3
91.71589489,195.8669263,2.63,288,3,summer,FireRegion3
90.84737085,198.1600187,2.18,284,2,summer,FireRegion3
90.89700808,200.7657878,1.77,272,2,summer,FireRegion3
91.01568736,203.8482726,1.52,279,2,summer,FireRegion3
91.48301523,207.1965776,0.88,273,3,summer,FireRegion3
91.65975067,210.580588,1.71,313,3,summer,FireRegion3
91.70965612,213.6027428,1.56,292,3,summer,FireRegion3
91.57079091,216.3443079,1.91,275,3,summer,FireRegion3
91.50866462,219.0813756,1.02,277,3,summer,FireRegion3
91.55852019,222.1980994,0.84,289,3,summer,FireRegion3
91.68846919,225.5772627,1.92,251,3,summer,FireRegion3
91.73838412,228.8464468,2.05,248,3,summer,FireRegion3
91.78831552,231.8616671,1.54,264,3,summer,FireRegion3
91.17505031,234.2937559,1.67,246,3,summer,FireRegion3
