FFMC,BUI,WSV,WINDDir,FWIBin,Season,Ecoregion
87.60485873,52.00419377,2.75,288,1,summer,FireRegion3
88.23688181,54.32050931,1.33,330,1,summer,FireRegion3
88.47959087,56.62168265,1.8,214,1,summer,FireRegion3
88.52844638,58.60819813,1.58,260,1,summer,FireRegion3
87.86259645,60.16865344,2.8,275,1,summer,FireRegion3
86.60877738,69.72689133,1.21,294,1,summer,FireRegion3
86.48054625,72.78376045,1.53,288,1,summer,FireRegion3
86.52874178,74.4460435,1.13,273,1,summer,FireRegion3
86.57695322,71.5728769,1.81,257,1,summer,FireRegion3
86.62518057,73.35350704,1.34,149,1,summer,FireRegion3
86.53809294,74.87145799,1.56,260,1,summer,FireRegion3
86.25464566,76.28635818,2.64,282,1,summer,FireRegion3
86.15188736,84.87634223,1.88,265,1,summer,FireRegion3
87.19261332,87.17579977,1.92,278,1,summer,FireRegion3
87.74640769,89.52703271,1.85,270,1,summer,FireRegion3
88.26738192,92.00829465,2.17,245,1,summer,FireRegion3
88.31616737,94.09276309,3.37,116,1,summer,FireRegion3
88.36496893,96.22702282,2.62,280,1,summer,FireRegion3
88.4137866,98.51972414,3.37,283,1,summer,FireRegion3
88.46262039,100.942613,2.49,286,1,summer,FireRegion3
88.90045789,103.6132549,2.2,276,1,summer,FireRegion3
88.94945235,105.9472753,2.16,247,1,summer,FireRegion3
89.06906423,108.6066501,2.42,119,1,summer,FireRegion3
89.11811435,111.2390916,3.35,103,1,summer,FireRegion3
89.16718068,113.8612041,2.67,272,1,summer,FireRegion3
89.67161554,116.7494599,2.56,278,1,summer,FireRegion3
89.7208646,119.5628602,1.54,284,1,summer,FireRegion3
90.23048389,122.6236782,1.87,246,1,summer,FireRegion3
90.27991746,125.4523612,1.58,306,1,summer,FireRegion3
90.19597401,127.9369481,2.2,278,2,summer,FireRegion3
89.64337779,130.1034859,1.28,285,1,summer,FireRegion3
89.26574323,132.2398182,1.56,289,1,summer,FireRegion3
89.2032735,134.4399479,2.06,281,1,summer,FireRegion3
89.25236794,136.8553092,2.05,280,1,summer,FireRegion3
89.68213777,139.5617129,1.58,264,1,summer,FireRegion3
89.7313903,142.0046976,0.79,297,1,summer,FireRegion3
89.7806591,144.6363484,2.6,295,2,summer,FireRegion3
90.91755344,147.8017455,2.15,273,2,summer,FireRegion3
91.28160108,151.0034825,2.31,288,2,summer,FireRegion3
91.61441966,154.3152851,1.35,276,2,summer,FireRegion3
91.66431014,157.2377691,1.34,218,3,summer,FireRegion3
91.71421709,160.3852953,1.58,200,3,summer,FireRegion3
91.76414051,163.4915346,1.28,273,3,summer,FireRegion3
91.7223288,166.2933965,2.27,285,3,summer,FireRegion3
91.7722549,169.1505922,1.98,208,3,summer,FireRegion3
91.71770575,171.9333228,1.63,263,3,summer,FireRegion3
91.2690778,174.4748109,1.76,268,3,summer,FireRegion3
90.67775213,176.8134535,1.2,276,2,summer,FireRegion3
90.51309667,179.2451729,2.62,278,2,summer,FireRegion3
90.56262354,181.979828,1.65,266,2,summer,FireRegion3
90.61216677,184.6081395,1.99,279,2,summer,FireRegion3
90.66172635,187.1452497,1.1,249,2,summer,FireRegion3
90.7113023,189.7718442,2.36,264,2,summer,FireRegion3
91.1858719,192.917126,1.62,249,3,summer,FireRegion3
91.2356209,195.97889,1.54,252,3,summer,FireRegion3
91.28538631,198.9664083,2.15,265,3,summer,FireRegion3
91.33516816,202.0451659,1.29,284,3,summer,FireRegion3
91.23139147,204.6772579,2.14,301,3,summer,FireRegion3
90.91507946,207.1839248,2.36,143,3,summer,FireRegion3
90.89219478,209.7386383,1.77,313,2,summer,FireRegion3
90.94184682,212.4497271,1.65,287,2,summer,FireRegion3
91.04214365,215.4964399,1.49,261,3,summer,FireRegion3
91.72715766,218.8093688,1.99,280,3,summer,FireRegion3
91.77708536,221.6766743,1.13,276,3,summer,FireRegion3
91.56411809,224.0538868,2.37,259,3,summer,FireRegion3
91.66168147,226.9289293,1.69,231,3,summer,FireRegion3
91.71158755,229.6189637,1.78,251,3,summer,FireRegion3
91.7615101,232.347777,2.26,303,4,summer,FireRegion3
91.81144914,234.8795296,1.63,284,3,summer,FireRegion3
91.59014327,237.2533222,1.59,73,3,summer,FireRegion3
91.50764739,239.6670038,2.17,291,3,summer,FireRegion3
90.92341828,241.8155558,1.62,291,3,summer,FireRegion3
90.08638523,243.7180385,2.2,274,2,summer,FireRegion3
90.13577123,245.9030858,1.52,287,2,summer,FireRegion3
90.18517353,248.3517232,2.39,289,2,summer,FireRegion3
90.02779282,250.3747775,0.94,272,2,summer,FireRegion3
90.07715947,252.5077786,1.54,9,2,summer,FireRegion3
90.76265686,255.1957413,1.3,304,2,summer,FireRegion3
91.68667293,258.1571494,2.23,118,4,summer,FireRegion3
91.73658727,260.8033668,2.17,222,4,summer,FireRegion3
91.27239524,263.050454,2.06,294,3,summer,FireRegion3
91.05755109,265.2964772,1.61,285,3,summer,FireRegion3
90.67877062,267.4151775,1.86,282,2,summer,FireRegion3
90.2241022,269.4215552,2.45,282,2,summer,FireRegion3
90.27353366,271.8670267,1.88,259,2,summer,FireRegion3
90.32298145,274.0624811,1.8,255,2,summer,FireRegion3
90.37244555,276.2443537,2.14,253,2,summer,FireRegion3
90.42192599,278.7136427,2.52,250,2,summer,FireRegion3
90.47142277,280.9606775,1.29,267,2,summer,FireRegion3
90.1516475,282.9934916,2.29,288,2,summer,FireRegion3
89.57901339,284.8355153,2.7,286,2,summer,FireRegion3
89.34736583,286.6900617,1.28,360,2,summer,FireRegion3
89.39650784,288.633907,2.39,191,2,summer,FireRegion3
89.13059428,290.4477461,2.2,202,2,summer,FireRegion3
89.17966472,292.4173963,0.86,279,1,summer,FireRegion3
89.8666758,294.4298811,1.48,255,2,summer,FireRegion3
89.91598925,296.3027837,2.14,209,2,summer,FireRegion3
