LandisData 	"Climate Data"
ClimateTable
<<EcoIndex      TimeStep      Month      AvgMinT      AvgMaxT      StdDevT      AvgPpt      StdDevPpt      PAR
      eco5      6      5            2.580057405           19.18592639        0      1.364955583      0      0
      eco5      6      6            4.447354791           19.18370617        0      4.974583493      0      0
      eco5      6      7            6.527251632           22.23283887        0      2.287343405      0      0
      eco5      6      8           8.028567381            24.8107163        0      1.464491142      0      0
      eco5      6      9            4.496173903           21.81895504        0      0.808758106      0      0
      eco5      6      10            1.32286068            16.17404013        0      8.100376007      0      0
      eco5      6      11            -4.3425944            8.436578606         0      2.614451286      0      0
      eco5      6      12            -9.4225263            2.056676292         0      29.11860255      0      0
    eco1      7      1            -10.05122473          1.558150359         0      23.94831851      0      0
    eco1      7      2            -7.722989282          2.726179033         0      16.07480975      0      0
    eco1      7      3            -2.577601203          9.708185837         0      9.404923463      0      0
    eco1      7      4            -2.425310471          11.03923854         0      3.739161999      0      0
    eco1      7      5            1.208745737           15.99190559        0      3.460483548      0      0
    eco1      7      6            2.56862808            18.82784895       0      2.809067168      0      0
    eco1      7      7            4.494845488           23.63455808        0      0.02906677      0      0
    eco1      7      8            5.761984866           24.25509137        0      0.091095992      0      0
    eco1      7      9            3.469933275           22.55670416        0      0.212076024      0      0
    eco1      7      10           0.828695099            15.1059708        0      5.330324793      0      0
    eco1      7      11           -4.662478954           9.42977955         0      3.405415231      0      0
    eco1      7      12            -6.792596197          4.936536862         0      6.30491298      0      0
     eco2      7      1            -10.03066645          0.338632879         0      26.02597398      0      0
     eco2      7      2           -8.061427261           1.27205007         0      18.07707108      0      0
     eco2      7      3            -3.148406375          8.206150194         0      11.66174106      0      0
     eco2      7      4           -2.936422393           9.30516919         0      5.000952289      0      0
     eco2      7      5            1.004543909           14.00567063        0      4.393366264      0      0
     eco2      7      6            2.963971932           16.82097689        0      3.153533071      0      0
     eco2      7      7           5.382283534            21.5286892        0      0.251390445      0      0
     eco2      7      8            6.658108373           22.21419743        0      0.448545019      0      0
     eco2      7      9            4.29653281            20.61535938       0      0.604552328      0      0
     eco2      7      10            1.456630727           13.38523532        0      6.041283666      0      0
     eco2      7      11            -4.59110933           7.949976497         0      4.484195515      0      0
     eco2      7      12            -6.62122967           3.823925089        0      7.91653478      0      0
     eco3      7      1            -10.7823366           -0.28336806        0      27.13832418      0      0
     eco3      7      2            -8.948241584          0.540455956         0      19.36655603      0      0
     eco3      7      3            -4.139323647          7.394625617         0      12.86168455      0      0
     eco3      7      4            -3.983041083          8.181505834         0      5.735222028      0      0
     eco3      7      5            0.120100566           12.75923591        0      4.911832118      0      0
     eco3      7      6            2.23541041            15.43929726       0      3.264819666      0      0
     eco3      7      7            4.695765713           20.09000974        0      0.422271465      0      0
     eco3      7      8            5.912338921           20.79617512        0      0.509404179      0      0
     eco3      7      9            3.548708917           19.35290283        0      0.69068354      0      0
     eco3      7      10            0.726904336           12.28753482        0      6.245779093      0      0
     eco3      7      11          -5.374139197            7.2685345         0      5.311246486      0      0
     eco3      7      12           -7.350008179           3.33725695         0      9.169393556      0      0
     eco4      7      1             -10.3746475          -0.123565154         0      28.88903551      0      0
     eco4      7      2            -8.481262368          0.753021078         0      20.82684428      0      0
     eco4      7      3            -3.568665737          7.652338208         0      14.10198789      0      0
     eco4      7      4            -3.406516521          8.461642501         0      6.312303063      0      0
     eco4      7      5            0.638366911           13.08551032        0      4.961881874      0      0
     eco4      7      6            2.766646669           15.86161532        0      3.312571459      0      0
     eco4      7      7            5.323179496           20.55685512        0      0.315251115      0      0
     eco4      7      8            6.55211544            21.24054678       0      0.411201186      0      0
     eco4      7      9            4.121718137           19.72530387        0      0.853895797      0      0
     eco4      7      10            1.24538338            12.52848543       0      6.900473121      0      0
     eco4      7      11            -4.88005844           7.427257166        0      6.998087957      0      0
     eco4      7      12            -6.88694373           3.436583103        0      10.62865672      0      0
      eco5      7      1            -10.3082254           0.831325914         0      25.71870578      0      0
      eco5      7      2            -8.17927823           1.856040662        0      17.6435776      0      0
      eco5      7      3            -3.15619586           8.792468637         0      10.9607234      0      0
      eco5      7      4            -2.95261508           9.948759406         0      4.561208692      0      0
      eco5      7      5           0.850828795            14.7537448        0      4.077469305      0      0
      eco5      7      6            2.485548979           17.57135968        0      2.972086324      0      0
      eco5      7      7            4.642271616           22.30736176        0      0.186383508      0      0
      eco5      7      8            5.902553126           22.96358266        0      0.248054644      0      0
      eco5      7      9            3.555551144           21.33125935        0      0.372711182      0      0
      eco5      7      10            0.85637793            14.05528663        0      5.795147818      0      0
      eco5      7      11            -4.8741065            8.603782792         0      3.992421039      0      0
      eco5      7      12            -6.9738832            4.325569203         0      7.754712149      0      0
    eco1      8      1            -6.181091126          7.560154026         0      3.709746359      0      0
    eco1      8      2            -7.982930775          4.751207986         0      14.36513652      0      0
    eco1      8      3            -3.265243062          10.76988412         0      2.770553889      0      0
     eco1      8      4            -2.208869995          12.34540903         0      3.359968373      0      0
     eco1      8      5            1.230011481           16.12258822        0      4.828316115      0      0
     eco1      8      6            3.714301426           22.57832575        0      0.199819115      0      0
     eco1      8      7            7.872395434           27.69088018        0      0.042825112      0      0
     eco1      8      8            7.192983197           26.99196691        0      0.094665054      0      0
     eco1      8      9            4.014353389           21.55202543        0      0.945543327      0      0
     eco1      8      10           -1.04778035            14.5592302        0      2.527373745      0      0
     eco1      8      11            -7.79852972           3.744899742         0      20.65332441      0      0
     eco1      8      12            -7.41211493           4.267387603         0      9.523412835      0      0
     eco2      8      1            -6.160532869          6.340636546         0      5.138586253      0      0
     eco2      8      2            -8.321368724          3.297079069         0      16.36739791      0      0
     eco2      8      3            -3.836048235          9.267848609         0      4.312844843      0      0
     eco2      8      4            -2.719981859          10.61133978         0      4.615697688      0      0
     eco2      8      5            1.025809652           14.13635354        0      5.76119884      0      0
     eco2      8      6            4.109645239           20.57145348        0      0.424191796      0      0
     eco2      8      7           8.759833534            25.5850113        0      0.295756029      0      0
     eco2      8      8            8.089106729           24.95107296        0      0.455027635      0      0
     eco2      8      9            4.840953011           19.61068063        0      1.592918401      0      0
     eco2      8      10           -0.419844724           12.8384948         0      3.217798718      0      0
     eco2      8      11            -7.72716012           2.265096701         0      22.07775224      0      0
     eco2      8      12            -7.24074843           3.154776027         0      11.17317696      0      0
     eco3      8      1            -6.912203089          5.718635592         0      5.935541429      0      0
     eco3      8      2            -9.208183046          2.565484983         0      17.65688289      0      0
     eco3      8      3            -4.826965464          8.456324037         0      5.164042864      0      0
     eco3      8      4            -3.76660048           9.487676488        0      5.349873125      0      0
     eco3      8      5            0.141366316           12.88991883        0      6.279664752      0      0
     eco3      8      6            3.381083757           19.18977357        0      0.463814942      0      0
     eco3      8      7            8.07331567            24.14633184       0      0.487039081      0      0
     eco3      8      8            7.343337263           23.53305066        0      0.517625659      0      0
     eco3      8      9            4.093129057           18.34822394        0      1.708516499      0      0
     eco3      8      10            -1.14957111           11.74079428         0      3.4220396      0      0
     eco3      8      11            -8.5101899            1.583654692       0      23.16404317      0      0
     eco3      8      12            -7.96952702           2.668107931         0      12.43224361      0      0
     eco4      8      1            -6.504513963          5.878438541         0      7.671971891      0      0
     eco4      8      2            -8.741203797          2.778050098         0      19.1171712      0      0
     eco4      8      3            -4.256307602          8.714036589         0      6.401483536      0      0
     eco4      8      4           -3.190075942           9.76781315         0      5.926954229      0      0
     eco4      8      5            0.659632659           13.21619319        0      6.329714496      0      0
     eco4      8      6            3.912319984           19.61209171        0      0.543198171      0      0
     eco4      8      7            8.700729506           24.61317721        0      0.363697324      0      0
     eco4      8      8            7.983113797           23.97742232        0      0.417654573      0      0
     eco4      8      9            4.666138322           18.72062495        0      1.963284545      0      0
     eco4      8      10           -0.631092079           11.9817449         0      4.081061608      0      0
     eco4      8      11            -8.01610916           1.742377399         0      24.84533881      0      0
     eco4      8      12            -7.5064625            2.767434038       0      13.89150668      0      0
      eco5      8      1            -6.43809181           6.833329611        0      4.706209693      0      0
      eco5      8      2            -8.43921971           3.881069648         0      15.93390438      0      0
      eco5      8      3            -3.84383771           9.854167018        0      3.568912883      0      0
      eco5      8      4            -2.73617455           11.25492995         0      4.176365392      0      0
      eco5      8      5            0.872094542           14.88442766        0      5.445301877      0      0
      eco5      8      6            3.631222317           21.32183632        0      0.290364665      0      0
      eco5      8      7            8.019821561           26.36368386        0      0.221955952      0      0
      eco5      8      8            7.333551457           25.70045819        0      0.253042048      0      0
      eco5      8      9            4.099971263           20.32658062        0      1.237240187      0      0
      eco5      8      10            -1.0200975            13.50854609        0      2.971801616      0      0
      eco5      8      11            -8.0101572            2.918902982         0      21.69633363      0      0
      eco5      8      12           -7.59340204            3.65642001         0      10.99988827      0      0
     eco1      9      1           -5.288640317           2.95736415         0      32.77402033      0      0
     eco1      9      2            -4.765409132          9.926829943         0      3.217520919      0      0
     eco1      9      3            -5.131425866          5.740998592         0      38.79301708      0      0
     eco1      9      4            -3.909015439          8.695666899         0      12.29322203      0      0
     eco1      9      5            -0.179823171          12.09624531         0      10.27846568      0      0
     eco1      9      6            2.491806582           17.57152795        0      2.580490495      0      0
     eco1      9      7            6.151276055           23.51299512        0      0.1164685      0      0
     eco1      9      8           6.687220678            24.7586791        0      0.093219046      0      0
     eco1      9      9            4.65723012            22.90777547       0      0.165406971      0      0
     eco1      9      10            0.569500492           18.17972768        0      0.662241128      0      0
     eco1      9      11            -1.09413943           14.16853046         0      2.298876309      0      0
     eco1      9      12            -4.73167071           5.927391178         0      21.08236418      0      0
     eco2      9      1           -5.268082059           1.73784667         0      34.85167575      0      0
     eco2      9      2            -5.103847088          8.472700972         0      4.515495027      0      0
     eco2      9      3            -5.702231039          4.238963016         0      41.04983485      0      0
     eco2      9      4            -4.420127398          6.961597658         0      13.55501226      0      0
     eco2      9      5            -0.384024998          10.11001026         0      11.21134846      0      0
     eco2      9      6            2.887150398           15.56465563        0      2.924956397      0      0
     eco2      9      7            7.038714209           21.40712625        0      0.438029719      0      0
     eco2      9      8            7.583344281           22.71778515        0      0.452412741      0      0
     eco2      9      9            5.48382967            20.96643064       0      0.516483682      0      0
     eco2      9      10            1.19743612            16.45899204       0      1.150990193      0      0
     eco2      9      11           -1.022769841           12.6887274         0      3.298675676      0      0
     eco2      9      12            -4.56030420           4.814779506         0      22.73212832      0      0
     eco3      9      1           -6.019752293           1.11584573         0      35.96402586      0      0
     eco3      9      2            -5.990661403          7.741106868         0      5.513700711      0      0
     eco3      9      3            -6.693148268          3.427438442         0      42.24977837      0      0
     eco3      9      4            -5.46674611           5.837934366        0      14.28928199      0      0
     eco3      9      5            -1.268468347          8.863575522         0      11.72981436      0      0
     eco3      9      6            2.158588911           14.18297547        0      3.036242993      0      0
     eco3      9      7            6.352196297           19.96844679        0      0.659089957      0      0
     eco3      9      8            6.837574752           21.29976285        0      0.514320896      0      0
     eco3      9      9            4.73600577            19.70397418       0      0.592554554      0      0
     eco3      9      10            0.467709735           15.36129153        0      1.170591423      0      0
     eco3      9      11            -1.80579964           12.00728541         0      3.93169779      0      0
     eco3      9      12            -5.28908281           4.328111399         0      23.99119496      0      0
     eco4      9      1            -5.61206316           1.275648637        0      37.71473726      0      0
     eco4      9      2            -5.523682167          7.953671951         0      6.961095661      0      0
     eco4      9      3            -6.122490406          3.685151013         0      43.49008194      0      0
     eco4      9      4            -4.890221549          6.118071027         0      14.86636305      0      0
     eco4      9      5            -0.750201994          9.189849915         0      11.77986409      0      0
     eco4      9      6           2.689825146            14.6052937        0      3.083994777      0      0
     eco4      9      7            6.979610183           20.43529216        0      0.509727247      0      0
     eco4      9      8            7.477351356           21.74413451        0      0.415021901      0      0
     eco4      9      9            5.309014995           20.07637507        0      0.735246327      0      0
     eco4      9      10            0.986188764           15.60224214        0      1.700384035      0      0
     eco4      9      11            -1.3117189            12.16600818       0      5.452489135      0      0
     eco4      9      12            -4.82601829           4.427437522         0      25.45045816      0      0
      eco5      9      1            -5.54564100           2.230539704         0      34.5444076      0      0
      eco5      9      2            -5.22169807           9.056691597         0      4.033222886      0      0
      eco5      9      3            -5.71002051           4.825281443         0      40.34881696      0      0
      eco5      9      4            -4.43632006           7.605187829         0      13.11526864      0      0
      eco5      9      5            -0.53774010           10.85808455         0      10.89545151      0      0
      eco5      9      6            2.408727473           16.31503841        0      2.743509636      0      0
      eco5      9      7           6.298702185            22.1857988        0      0.346103617      0      0
      eco5      9      8            6.827788968           23.46717038        0      0.251043174      0      0
      eco5      9      9            4.742847978           21.68233073        0      0.310871942      0      0
      eco5      9      10            0.59718331            17.12904349        0      0.90604196      0      0
      eco5      9      11           -1.30576702            13.3425337         0      2.741136152      0      0
      eco5      9      12            -4.9129578            5.316423546         0      22.55883969      0      0
     eco1      10      1            -4.50974902           6.369360259         0      27.07235244      0      0
     eco1      10      2            -4.76390873           6.104936732         0      24.03079176      0      0
     eco1      10      3            -5.01540041           8.527406036         0      13.92295968      0      0
     eco1      10      4           -2.578598085           11.8412176         0      7.555473837      0      0
     eco1      10      5            0.950447161           14.66906597        0      10.06739946      0      0
     eco1      10      6            3.832572927           21.36638116        0      1.992466604      0      0
     eco1      10      7            8.549070539           26.87440145        0      0.491354271      0      0
     eco1      10      8            6.996493855           25.95089406        0      1.355745083      0      0
     eco1      10      9            3.268599275           20.95321333        0      0.374593935      0      0
     eco1      10      10            -0.5345164            14.34994457         0      4.090547479      0      0
     eco1      10      11            -2.8264237            8.919887539         0      15.39456447      0      0
     eco1      10      12            -4.0180912            4.423869179        0      44.62354106      0      0
     eco2      10      1            -4.48919077           5.149842793         0      29.15000787      0      0
     eco2      10      2          -5.102346696            4.6508077         0      26.03305322      0      0
     eco2      10      3            -5.58620559           7.025370482         0      16.17977722      0      0
     eco2      10      4            -3.08970994           10.10714821         0      8.817264171      0      0
     eco2      10      5            0.74624533            12.68283093       0      11.00028213      0      0
     eco2      10      6            4.227916672           19.35950884        0      2.336932514      0      0
     eco2      10      7            9.436508519           24.76853257        0      0.827144293      0      0
     eco2      10      8            7.892617368           23.91000012        0      1.772218022      0      0
     eco2      10      9            4.095198811           19.01186855        0      0.87037363      0      0
     eco2      10      10            0.09341921            12.62920906        0      4.801506357      0      0
     eco2      10      11            -2.7550542            7.440084505         0      16.81899245      0      0
     eco2      10      12            -3.8467247            3.311257395         0      46.2733051      0      0
     eco3      10      1            -5.24086107           4.527841842         0      30.26235809      0      0
     eco3      10      2           -5.98916095            3.91921352        0      27.32253827      0      0
     eco3      10      3            -6.57712282           6.213845921         0      17.3797207      0      0
     eco3      10      4            -4.13632857           8.983484762         0      9.551533947      0      0
     eco3      10      5            -0.13819799           11.43639619         0      11.518748      0      0
     eco3      10      6            3.499355258           17.97782871        0      2.448219102      0      0
     eco3      10      7            8.749990747           23.32985311        0      1.060477208      0      0
     eco3      10      8            7.146847918           22.49197781        0      1.859787105      0      0
     eco3      10      9            3.347374917           17.74941194        0      0.975815117      0      0
     eco3      10      10            -0.6363071            11.53150856         0      5.006001758      0      0
     eco3      10      11            -3.5380839            6.758642492         0      17.90528337      0      0
     eco3      10      12            -4.5755033            2.824589277         0      47.53237183      0      0
     eco4      10      1            -4.83317190           4.687644748         0      32.0130695      0      0
     eco4      10      2            -5.52218172           4.131778661         0      28.78282666      0      0
     eco4      10      3            -6.00646496           6.471558478         0      18.62002399      0      0
     eco4      10      4            -3.55980403           9.263621436         0      10.128615      0      0
     eco4      10      5            0.380068341           11.76267058        0      11.56879779      0      0
     eco4      10      6            4.030591434           18.40014693        0      2.495970895      0      0
     eco4      10      7            9.377404498           23.79669848        0      0.89884833      0      0
     eco4      10      8            7.786624438           22.93634947        0      1.730860608      0      0
     eco4      10      9            3.920384138           18.12181296        0      1.19961685      0      0
     eco4      10      10            -0.1178281            11.77245918         0      5.660695782      0      0
     eco4      10      11            -3.0440032            6.917365204        0      19.58657929      0      0
     eco4      10      12            -4.1124388            2.923915417         0      48.99163486      0      0
      eco5      10      1            -4.7667496            5.642535845         0      28.84273975      0      0
      eco5      10      2            -5.2201976            5.234798304         0      25.59955961      0      0
      eco5      10      3            -5.5939950            7.611688908         0      15.47875965      0      0
      eco5      10      4            -3.1059026            10.75073841         0      8.377520617      0      0
      eco5      10      5            0.59253021            13.43090521        0      10.68438517      0      0
      eco5      10      6            3.74949381            20.10989163        0      2.155485752      0      0
      eco5      10      7            8.69649665            25.54720513        0      0.737454684      0      0
      eco5      10      8            7.13706212            24.65938535       0      1.5578438      0      0
      eco5      10      9          3.354217145             19.72776852      0      0.571238875      0      0
      eco5      10      10          -0.50683357             13.2992603        0      4.555370511      0      0
      eco5      10      11          -3.03805137             8.09389078        0      16.43757368      0      0
      eco5      10      12          -4.19937833             3.81290152        0      46.10001635      0      0
     eco1      11      1            -5.91234931           4.522096734         0      39.29631697      0      0
     eco1      11      2           -5.595387121           6.87791026         0      2.804722002      0      0
     eco1      11      3            -2.85360980           11.97532447         0      2.221361898      0      0
     eco1      11      4            -2.36102424           11.14463865        0      2.396432711      0      0
     eco1      11      5           2.793371814            19.1811452        0      1.092670478      0      0
     eco1      11      6            3.900642482           19.20457696        0      5.992835432      0      0
     eco1      11      7            5.97625676            24.30951345       0      0.489743634      0      0
     eco1      11      8            6.65256361            25.55286855       0      0.166602346      0      0
     eco1      11      9            4.766711008           21.43598234        0      0.915229386      0      0
     eco1      11      10            -0.5689496            14.96518684         0      2.938248155      0      0
     eco1      11      11            -2.4582985            9.187912136         0      6.965624634      0      0
     eco1      11      12            -7.7454025            3.334088451         0      6.877195444      0      0
     eco2      11      1            -5.89179107           3.302579317         0      41.37397239      0      0
     eco2      11      2            -5.93382508           5.423781266         0      4.059727356      0      0
     eco2      11      3            -3.42441498           10.47328891        0      3.642426075      0      0
     eco2      11      4            -2.87213616           9.410569406         0      3.536548707      0      0
     eco2      11      5            2.589169983           17.19491017        0      1.92179042      0      0
     eco2      11      6            4.295986286           17.19770467        0      6.337301338      0      0
     eco2      11      7            6.863694874           22.20364457        0      0.825533653      0      0
     eco2      11      8           7.548687124            23.5119746        0      0.563420844      0      0
     eco2      11      9            5.593310534           19.49463754        0      1.55955025      0      0
     eco2      11      10            0.05898597            13.24445108        0      3.648658387      0      0
     eco2      11      11            -2.3869289            7.708109312         0      8.390052572      0      0
     eco2      11      12            -7.5740360            2.221476772         0      8.511533884      0      0
     eco3      11      1            -6.64346136           2.680578399         0      42.48632281      0      0
     eco3      11      2            -6.82063947           4.692187123         0      5.018682265      0      0
     eco3      11      3            -4.41533225           9.661764316         0      4.390745339      0      0
     eco3      11      4           -3.918754851           8.28690611         0      4.247541138      0      0
     eco3      11      5            1.704726648           15.94847541        0      2.43459416      0      0
     eco3      11      6            3.567424826           15.81602464        0      6.448587963      0      0
     eco3      11      7            6.177176996           20.76496511        0      1.058866569      0      0
     eco3      11      8           6.802917673            22.0939523        0      0.646032138      0      0
     eco3      11      9            4.845486637           18.23218088        0      1.67519667      0      0
     eco3      11      10            -0.6707404            12.14675058         0      3.853153791      0      0
     eco3      11      11           -3.16995875            7.02666735         0      9.476343519      0      0
     eco3      11      12            -8.3028145            1.734808665         0      9.769821192      0      0
     eco4      11      1            -6.23577218           2.840381305         0      44.23703379      0      0
     eco4      11      2            -6.35366018           4.904752254         0      6.420721401      0      0
     eco4      11      3            -3.84467433           9.919476893        0      5.577998644      0      0
     eco4      11      4            -3.34223028           8.567042772         0      4.832433397      0      0
     eco4      11      5            2.222992995           16.27474976        0      2.489509242      0      0
     eco4      11      6            4.098661016           16.23834282        0      6.496339711      0      0
     eco4      11      7            6.804590851           21.23181048        0      0.89723769      0      0
     eco4      11      8            7.442694193           22.53832396        0      0.525735067      0      0
     eco4      11      9            5.418495866           18.60458186        0      1.929770993      0      0
     eco4      11      10            -0.1522613            12.38770121         0      4.507847758      0      0
     eco4      11      11            -2.6758779            7.185390033         0      11.15763943      0      0
     eco4      11      12            -7.8397501            1.834134791         0      11.22908434      0      0
      eco5      11      1            -6.1693499            3.795272328         0      41.06670411      0      0
      eco5      11      2            -6.0516760            6.007771869         0      3.576736417      0      0
      eco5      11      3            -3.4322044            11.05960734         0      2.940367898      0      0
      eco5      11      4            -2.8883288            10.05415957         0      3.09620119      0      0
      eco5      11      5            2.43545487            17.94298446        0      1.609861027      0      0
      eco5      11      6            3.81756335            17.94808748       0      6.155854613      0      0
      eco5      11      7            6.12368288            22.98231713        0      0.735844047      0      0
      eco5      11      8            6.79313187            24.26135984        0      0.343874827      0      0
      eco5      11      9            4.85232885            20.21053753        0      1.203726635      0      0
      eco5      11      10           -0.5412668             13.9145025         0      3.402522581      0      0
      eco5      11      11           -2.6699261             8.36191546        0      8.008633852      0      0
      eco5      11      12           -7.9266896             2.72312082         0      8.341643583      0      0
     eco1      12      1            -4.93876459           4.707444226         0      21.98506552      0      0
     eco1      12      2            -6.30369152           2.646752267         0      28.61074381      0      0
     eco1      12      3            -4.70836832           8.231396363         0      13.09708918      0      0
     eco1      12      4            -4.04523554           8.923599814         0      4.971631083      0      0
     eco1      12      5           -1.839336614           9.86884834         0      8.015802831      0      0
     eco1      12      6            2.737088997           17.57484865        0      5.419095918      0      0
     eco1      12      7            6.981495956           25.81901205        0      0.274161224      0      0
     eco1      12      8            7.527103591           26.55818052        0      0.553018042      0      0
     eco1      12      9            5.498388304           19.89810431        0      7.128729067      0      0
     eco1      12      10            -0.8022625            12.82773543         0      2.124094469      0      0
     eco1      12      11            -3.6474939            7.002202976         0      14.68429525      0      0
     eco1      12      12            -8.2599338            4.329952365         0      6.702413799      0      0
     eco2      12      1            -4.91820632           3.487926683         0      24.06272096      0      0
     eco2      12      2            -6.64212945           1.192623305        0      30.61300534      0      0
     eco2      12      3           -5.279173492           6.72936072         0      15.35390675      0      0
     eco2      12      4            -4.55634744           7.189530504         0      6.233421377      0      0
     eco2      12      5            -2.04353844           7.882613298         0      8.948685598      0      0
     eco2      12      6            3.13243281            15.56797635       0      5.763561821      0      0
     eco2      12      7            7.868934              23.71314317     0      0.610379787      0      0
     eco2      12      8            8.42322725            24.51728657       0      0.969490992      0      0
     eco2      12      9            6.324987839           17.95675953        0      7.793576076      0      0
     eco2      12      10           -0.17432687            11.1069999         0      2.769476154      0      0
     eco2      12      11           -3.57612434            5.52239992         0      16.10872304      0      0
     eco2      12      12            -8.0885673            3.217340687         0      8.330474952      0      0
     eco3      12      1           -5.669876471           2.86592572         0      25.17507115      0      0
     eco3      12      2            -7.52894364           0.461029191         0      31.90249051      0      0
     eco3      12      3            -6.27009071           5.917836148         0      16.55385021      0      0
     eco3      12      4            -5.60296611           6.065867154         0      6.967691127      0      0
     eco3      12      5            -2.92798178           6.636178557         0      9.467151479      0      0
     eco3      12      6            2.403871328           14.18629632        0      5.874848382      0      0
     eco3      12      7            7.182416183           22.27446371        0      0.843031155      0      0
     eco3      12      8            7.677457694           23.09926427        0      1.057060079      0      0
     eco3      12      9            5.577163942           16.69430297        0      7.909340624      0      0
     eco3      12      10            -0.9040532            10.00929941         0      2.966918038      0      0
     eco3      12      11           -4.35915415            4.84095788        0      17.19501401      0      0
     eco3      12      12            -8.8173459            2.730672579         0      9.58766367      0      0
     eco4      12      1           -5.262187394           3.02572863         0      26.9257825      0      0
     eco4      12      2            -7.06196448           0.673594312         0      33.3627788      0      0
     eco4      12      3            -5.69943285           6.175548733         0      17.79415349      0      0
     eco4      12      4            -5.02644155           6.346003823         0      7.544772182      0      0
     eco4      12      5           -2.40971543            6.96245295        0      9.517201225      0      0
     eco4      12      6           2.935107555            14.6086145        0      5.922600214      0      0
     eco4      12      7            7.809829972           22.74130908        0      0.681308944      0      0
     eco4      12      8            8.31723433            23.54363593       0      0.92813358      0      0
     eco4      12      9            6.1501732             17.06670402      0      8.164165813      0      0
     eco4      12      10            -0.3855742            10.25025001        0      3.627382823      0      0
     eco4      12      11            -3.8650733            4.999680584         0      18.8763097      0      0
     eco4      12      12            -8.3542814            2.829998705         0      11.04692681      0      0
      eco5      12      1            -5.1957652            3.980619741         0      23.75545275      0      0
      eco5      12      2            -6.7599804            1.776613897         0      30.17951165      0      0
      eco5      12      3            -5.2869629            7.315679162         0      14.65288917      0      0
      eco5      12      4           -4.57254013            7.83312069         0      5.793677779      0      0
      eco5      12      5            -2.1972535            8.630687581         0      8.632788642      0      0
      eco5      12      6            2.65400988            16.31835916        0      5.58211504      0      0
      eco5      12      7            7.12892208            24.49181572        0      0.520252088      0      0
      eco5      12      8           7.667671897            25.2666718        0      0.755116763      0      0
      eco5      12      9           5.584006143            18.6726595        0      7.43812143      0      0
      eco5      12      10          -0.77457966             11.7770512        0      2.527403202      0      0
      eco5      12      11          -3.85912153             6.17620619        0      15.72730445      0      0
      eco5      12      12          -8.44122089             3.71898474        0      8.163255048      0      0
     eco1      13      1            -5.19709834           5.631799321         0      19.3423005      0      0
     eco1      13      2            -6.88453116           5.107157855        0      27.74365148      0      0
     eco1      13      3            -5.15759468           7.908957591         0      5.51449811      0      0
     eco1      13      4           -4.458345948           8.33149301         0      8.191104137      0      0
     eco1      13      5           -0.044377595           15.5547656         0      1.495220417      0      0
     eco1      13      6            3.072029907           19.61295558        0      1.622795993      0      0
     eco1      13      7           7.890286982            23.8969177        0      0.055381544      0      0
     eco1      13      8            5.631563702           22.89439649        0      2.084880828      0      0
     eco1      13      9            4.438454857           22.27601784        0      0.42146053      0      0
     eco1      13      10            1.55362134            18.78032125        0      3.222447684      0      0
     eco1      13      11            -1.8890846            11.91658643         0      5.516976342      0      0
     eco1      13      12            -6.5420235            6.386269447         0      2.795545107      0      0
     eco2      13      1            -5.17654010           4.412281905         0      21.41995596      0      0
     eco2      13      2            -7.22296912           3.653028892         0      29.74591285      0      0
     eco2      13      3            -5.72839986           6.406922202         0      7.611367209      0      0
     eco2      13      4            -4.96945781           6.597423769         0      9.452894381      0      0
     eco2      13      5            -0.24857942           13.56853024         0      2.40153944      0      0
     eco2      13      6            3.46737372            17.60608341       0      1.967261894      0      0
     eco2      13      7            8.777725256           21.79104882        0      0.329206308      0      0
     eco2      13      8            6.527687215           20.85350254        0      2.5013538      0      0
     eco2      13      9            5.265054403           20.33467308        0      0.941980505      0      0
     eco2      13      10           2.181556963            17.0595856        0      3.933406464      0      0
     eco2      13      11            -1.8177150            10.43678338         0      6.883059693      0      0
     eco2      13      12            -6.3706570            5.273657783         0      3.970291152      0      0
     eco3      13      1            -5.92821039           3.790280985         0      22.53230611      0      0
     eco3      13      2            -8.10978347           2.921434775        0      31.03539778      0      0
     eco3      13      3            -6.71931709           5.595397599         0      8.786240175      0      0
     eco3      13      4            -6.01607645           5.473760477         0      10.18716412      0      0
     eco3      13      5            -1.13302275           12.32209549         0      2.919692766      0      0
     eco3      13      6            2.738812243           16.22440369        0      2.078548474      0      0
     eco3      13      7            8.09120727            20.35236936       0      0.531323273      0      0
     eco3      13      8            5.781917765           19.43548024        0      2.588922889      0      0
     eco3      13      9           4.517230504            19.0722163        0      1.04380383      0      0
     eco3      13      10           1.451830577            15.9618851        0      4.137901864      0      0
     eco3      13      11            -2.6007448            9.755341384         0      7.962332122      0      0
     eco3      13      12           -7.09943561            4.78698965         0      4.926985934      0      0
     eco4      13      1            -5.52052122           3.950083897         0      24.28301746      0      0
     eco4      13      2            -7.64280423           3.133999896         0      32.49568622      0      0
     eco4      13      3            -6.14865922           5.853110183         0      10.03515686      0      0
     eco4      13      4            -5.43955190           5.753897134         0      10.76424513      0      0
     eco4      13      5            -0.61475641           12.64836991         0      2.976292579      0      0
     eco4      13      6           3.270048467            16.6467217        0      2.126300269      0      0
     eco4      13      7            8.718621229           20.81921473        0      0.398529908      0      0
     eco4      13      8           6.421694285            19.8798519        0      2.459996394      0      0
     eco4      13      9            5.090239729           19.44461746        0      1.283246975      0      0
     eco4      13      10           1.97030961             16.2028357       0      4.792595832      0      0
