FFMC,BUI,WSV,WINDDir,FWIBin,Season,Ecoregion
88.90993713,52.11316094,4.07,270,1,summer,FireRegion16
88.90993713,52.11316094,4.07,270,1,summer,FireRegion17
88.90993713,52.11316094,4.07,270,1,summer,FireRegion18
88.90993713,52.11316094,4.07,270,1,summer,FireRegion1
88.90993713,52.11316094,4.07,270,1,summer,FireRegion2
88.90993713,52.11316094,4.07,270,1,summer,FireRegion3
88.90993713,52.11316094,4.07,270,1,summer,FireRegion4
88.90993713,52.11316094,4.07,270,1,summer,FireRegion5
88.90993713,52.11316094,4.07,270,1,summer,FireRegion6
88.90993713,52.11316094,4.07,270,1,summer,FireRegion7
88.90993713,52.11316094,4.07,270,1,summer,FireRegion8
88.90993713,52.11316094,4.07,270,1,summer,FireRegion9
88.90993713,52.11316094,4.07,270,1,summer,FireRegion10
88.90993713,52.11316094,4.07,270,1,summer,FireRegion11
88.90993713,52.11316094,4.07,270,1,summer,FireRegion12
88.8858611,40.39590351,4.28,118,1,summer,FireRegion15
89.41837203,43.06253562,3.55,295,1,summer,FireRegion15
89.46753748,45.2872437,2.8,265,1,summer,FireRegion15
89.51671917,47.50743587,3.19,229,1,summer,FireRegion15
88.26518744,49.06550849,3.85,254,1,summer,FireRegion15
87.84736851,50.68044391,4.19,281,1,summer,FireRegion15
87.8050056,59.35301451,2.88,257,1,summer,FireRegion15
89.06849136,61.99024132,2.66,205,1,summer,FireRegion15
90.05904623,64.86545558,2.35,212,1,summer,FireRegion15
90.55032905,67.79724931,2.19,241,1,summer,FireRegion15
90.04141221,69.94108179,2.92,306,1,summer,FireRegion15
90.06412814,72.19575044,3.7,93,1,summer,FireRegion15
90.08614723,74.46144105,2.86,283,1,summer,FireRegion15
89.83257466,76.60175726,3.24,300,1,summer,FireRegion15
89.69501573,78.71047859,3.69,265,1,summer,FireRegion15
88.72367861,80.42062546,3.7,290,1,summer,FireRegion15
87.95335277,82.17742281,2.96,311,1,summer,FireRegion15
88.19145478,84.52565252,3.51,300,1,summer,FireRegion15
88.30932124,86.91081074,3.07,258,1,summer,FireRegion15
88.49243239,89.33744587,3.68,28,1,summer,FireRegion15
88.88828498,91.90161642,2.7,275,1,summer,FireRegion15
89.58748,94.7025957,3.23,259,1,summer,FireRegion15
89.63670129,97.09186101,3.71,300,1,summer,FireRegion15
88.9443016,99.08848645,3.92,305,1,summer,FireRegion15
88.64094489,101.0748411,3.45,97,1,summer,FireRegion15
88.68985368,103.4512837,3.36,89,1,summer,FireRegion15
88.73877861,105.8724711,3.13,305,1,summer,FireRegion15
88.55676314,107.8645851,3.07,279,1,summer,FireRegion15
88.60564413,110.0461308,4.09,268,1,summer,FireRegion15
88.65454126,112.4057586,2.97,281,1,summer,FireRegion15
88.81189336,114.9343453,4,274,1,summer,FireRegion15
89.6053024,117.7725983,3.28,250,1,summer,FireRegion15
90.26128197,120.7904227,2.99,254,1,summer,FireRegion15
90.31072571,123.7042796,2.92,262,1,summer,FireRegion15
90.36018577,126.6171035,2.97,285,1,summer,FireRegion15
90.40966216,129.5379286,3.67,271,1,summer,FireRegion15
90.45915489,132.40855,3.41,262,1,summer,FireRegion15
90.50866395,135.0752899,3.96,249,2,summer,FireRegion15
90.55818937,137.7291554,3.49,272,2,summer,FireRegion15
90.03736484,140.0443619,3.31,125,1,summer,FireRegion15
89.52357224,142.2302111,3.93,290,1,summer,FireRegion15
89.4345724,144.4733183,3.77,290,1,summer,FireRegion15
89.4837432,146.8314309,3.9,272,1,summer,FireRegion15
89.42710719,149.0859756,3.52,230,1,summer,FireRegion15
89.98588221,151.9799321,3.77,243,1,summer,FireRegion15
90.35890303,154.9623478,3.67,263,2,summer,FireRegion15
91.10063751,158.0604047,2.98,281,2,summer,FireRegion15
91.15035837,160.8588402,2.35,116,2,summer,FireRegion15
91.20009564,163.7217696,2.55,289,2,summer,FireRegion15
91.24984932,166.7140753,3.79,289,2,summer,FireRegion15
91.29961944,169.4565954,4.83,142,2,summer,FireRegion15
90.76352304,171.803781,3.46,311,2,summer,FireRegion15
90.68984985,174.2959677,2.94,298,2,summer,FireRegion15
90.64558389,176.7811134,2.72,288,2,summer,FireRegion15
90.69515451,179.3993713,2.64,301,2,summer,FireRegion15
90.74474149,182.2735716,2.41,290,2,summer,FireRegion15
91.67043965,185.7494925,2.88,279,2,summer,FireRegion15
91.92148363,189.2369836,3.34,295,3,summer,FireRegion15
91.98691147,192.7239354,3.74,293,3,summer,FireRegion15
92.03692493,195.8809253,4.17,278,3,summer,FireRegion15
92.30205539,199.5353972,3.55,288,3,summer,FireRegion15
92.85696665,203.4318066,2.75,284,3,summer,FireRegion15
92.90726735,207.0948863,2.52,272,3,summer,FireRegion15
92.97373773,210.9537435,2.82,279,3,summer,FireRegion15
93.02407699,214.5689405,2.07,273,3,summer,FireRegion15
93.27032107,218.5617817,1.94,313,3,summer,FireRegion15
93.32075825,222.4472036,2.76,292,4,summer,FireRegion15
93.69486004,226.6555498,3.75,275,4,summer,FireRegion15
93.74543738,230.5011762,3.49,277,4,summer,FireRegion15
93.79603141,234.3236236,4,289,5,summer,FireRegion15
93.84664215,238.0018028,4.61,251,5,summer,FireRegion15
94.01041921,242.2386916,3.71,248,5,summer,FireRegion15
94.06110073,246.4702244,3.59,264,5,summer,FireRegion15
94.11179898,250.7039051,3.64,246,5,summer,FireRegion15
94.16251397,254.5179792,3.62,263,5,summer,FireRegion15
93.92930463,258.0196343,3.55,279,5,summer,FireRegion15
92.51349957,260.6809308,3.46,275,3,summer,FireRegion15
92.19746128,263.1849581,2.97,272,3,summer,FireRegion15
91.77446737,265.5550627,2.82,270,3,summer,FireRegion15
91.82441068,268.333792,2.88,273,3,summer,FireRegion15
91.87437049,271.1071562,2.92,279,3,summer,FireRegion15
91.92434679,273.6471587,2.8,289,3,summer,FireRegion15
91.93717505,276.1595551,2.76,286,3,summer,FireRegion15
91.96766596,278.7030584,2.71,274,3,summer,FireRegion15
91.5095109,280.9669785,2.5,275,2,summer,FireRegion15
91.55936674,283.5821677,2.4,250,2,summer,FireRegion15
91.60923904,286.3586348,2.43,35,2,summer,FireRegion15
92.14207738,289.4275034,2.4,274,3,summer,FireRegion15
92.19214207,292.4285462,2.78,266,3,summer,FireRegion15
92.28906129,295.4920683,2.41,278,3,summer,FireRegion15
92.3391745,298.5497203,2.59,279,3,summer,FireRegion15
92.38930425,301.5452047,2.67,277,3,summer,FireRegion15
92.60296085,304.7189271,2.99,335,3,summer,FireRegion15
92.65317769,307.6143065,3.35,266,3,summer,FireRegion15
92.70341112,310.3750337,3.02,268,3,summer,FireRegion15
92.14882759,312.8244631,3.51,160,3,summer,FireRegion15
91.45148277,315.0290662,2.85,335,2,summer,FireRegion15
90.74367658,317.0535824,2.22,113,2,summer,FireRegion15
90.68772844,319.2109887,2.59,295,2,summer,FireRegion15
90.7764799,321.8143473,2.18,263,2,summer,FireRegion15
90.68062794,323.94316,2.35,205,2,summer,FireRegion15
91.22348495,326.7257943,3.04,210,2,summer,FireRegion15
91.32479652,329.4655833,3.38,303,3,summer,FireRegion15
91.37459138,332.1673133,3.2,285,3,summer,FireRegion15
91.42440268,334.5851951,3.07,297,3,summer,FireRegion15
91.47423042,336.9826822,2.73,123,2,summer,FireRegion15
91.52407461,339.5117061,2.8,119,3,summer,FireRegion15
91.57393526,342.0322326,3.07,222,3,summer,FireRegion15
91.62381238,344.1437263,3.25,259,3,summer,FireRegion15
91.69599065,346.5134541,3.29,260,3,summer,FireRegion15
91.74590806,348.7097101,3.27,287,3,summer,FireRegion15
91.79584195,350.8485658,2.9,184,3,summer,FireRegion15
91.84579232,352.921203,3.13,338,3,summer,FireRegion15
91.76652697,354.9181358,2.79,26,3,summer,FireRegion15
91.81646766,357.0640604,2.8,273,3,summer,FireRegion15
91.86642485,359.3926722,3.2,282,3,summer,FireRegion15
92.24287981,361.9206032,2.82,274,3,summer,FireRegion15
92.29297777,364.3615953,3.58,240,3,summer,FireRegion15
92.34309227,366.6441242,4.17,244,3,summer,FireRegion15
92.39322332,368.8845613,3.93,253,3,summer,FireRegion15
92.44337092,371.1516984,3.05,277,3,summer,FireRegion15
92.19307948,373.198128,2.19,266,3,summer,FireRegion15
92.23448486,375.3241466,2.19,262,3,summer,FireRegion15
92.28458006,377.5285957,3.44,207,3,summer,FireRegion15
92.28500738,379.6621882,2.95,356,3,summer,FireRegion15
91.66955427,381.517639,2.63,240,3,summer,FireRegion15
89.37797955,382.6774517,2.9,253,1,summer,FireRegion15
87.58088221,383.6300365,4.17,280,1,summer,FireRegion15
87.62944102,385.0603834,3.29,267,1,summer,FireRegion15
88.27678536,386.7001746,3.28,166,1,summer,FireRegion15
90.04434445,388.7980393,2.89,252,2,summer,FireRegion15
90.09371657,390.5396867,3.19,270,2,summer,FireRegion15
90.14310499,392.2859213,3.25,257,2,summer,FireRegion15
89.70650042,393.7525846,2.55,272,2,summer,FireRegion15
89.85890093,395.6601303,2.86,296,2,summer,FireRegion15
89.90821183,397.5549016,2.9,279,2,summer,FireRegion15
89.957539,399.466385,2.82,276,2,summer,FireRegion15
90.77740034,401.64275,3.13,279,2,summer,FireRegion15
91.21326584,403.5315398,2.73,241,2,summer,FireRegion15
90.45307614,404.8306154,3.53,203,2,summer,FireRegion15
90.25677581,406.164044,2.53,97,2,summer,FireRegion15
90.30069503,407.542972,2.6,127,2,summer,FireRegion15
90.32909267,408.92908,2.64,287,2,summer,FireRegion15
90.3785588,410.5776051,2.91,297,2,summer,FireRegion15
90.42804125,412.1122733,3.54,120,2,summer,FireRegion15
90.47754005,413.7531006,3.39,232,2,summer,FireRegion15
90.52705519,415.3226006,2.67,108,2,summer,FireRegion15
90.57658667,416.7951385,3.35,192,2,summer,FireRegion15
90.29216035,418.1176179,3.68,296,2,summer,FireRegion15
90.34161429,419.5352002,2.81,298,2,summer,FireRegion15
89.25841284,420.5907743,3.78,286,2,summer,FireRegion15
87.96430414,421.4245283,2.61,348,1,summer,FireRegion15
88.01298953,422.6379982,2.23,195,1,summer,FireRegion15
88.0809866,423.8932907,3.14,108,1,summer,FireRegion15
87.51160266,424.7445423,4.06,112,1,summer,FireRegion15
86.42912857,425.4175203,4.47,260,1,summer,FireRegion15
86.33144912,426.1679298,2.99,282,1,summer,FireRegion15
86.37959542,427.0224837,2.3,297,1,summer,FireRegion15
86.42775762,427.8320484,2.5,314,1,summer,FireRegion15
86.47593572,428.627091,2.07,293,1,summer,FireRegion15
86.12326489,429.3211896,2.45,276,1,summer,FireRegion15
86.17134246,430.1186116,2.84,303,1,summer,FireRegion15
85.87527505,430.793831,2.65,174,1,summer,FireRegion15
85.62469687,431.4457546,3.06,159,1,summer,FireRegion15
85.06077535,432.0093775,2.95,207,1,summer,FireRegion15
84.32851421,432.4909371,3.96,269,1,summer,FireRegion15
83.82118782,432.9452182,1.62,286,1,summer,FireRegion15
83.86850536,433.4452663,2.84,288,1,summer,FireRegion15
82.85817831,433.8039018,3.01,176,1,summer,FireRegion15
82.90517791,434.117857,2.17,198,1,summer,FireRegion15
82.95219303,434.3878495,3.82,237,1,summer,FireRegion15
83.43023138,434.8214493,4.42,211,1,summer,FireRegion15
83.66783143,435.2525822,4.57,220,1,summer,FireRegion15
81.68821815,163.2489888,5.43,262,1,summer,FireRegion15
82.17796481,164.4975302,3.59,94,1,summer,FireRegion15
86.94604865,54.45896863,3.81,272,1,summer,FireRegion15
86.91544154,55.93352768,3.99,270,1,summer,FireRegion15
87.82410336,58.18016498,2.96,319,1,summer,FireRegion15
89.23239788,60.90959304,2.26,309,1,summer,FireRegion15
89.50883967,63.5270618,3.15,281,1,summer,FireRegion15
89.55803499,65.83922964,1.76,271,1,summer,FireRegion15
88.94332085,67.65500797,2.25,294,1,summer,FireRegion15
88.42588711,69.38517131,2.61,287,1,summer,FireRegion15
88.16913693,71.08245693,2.4,288,1,summer,FireRegion15
