FFMC,BUI,WSV,WINDDir,FWIBin,Season,Ecoregion
86.12675193,75.06602926,2.17,271,1,summer,FireRegion3
87.12996474,77.33171268,1.51,263,1,summer,FireRegion3
87.17837467,79.39675113,2.6,272,1,summer,FireRegion3
87.02825726,81.01703033,2.33,265,1,summer,FireRegion3
87.07175573,82.68576648,2.43,278,1,summer,FireRegion3
87.12014644,84.74910195,2.08,270,1,summer,FireRegion3
87.16855313,86.80657402,1.72,245,1,summer,FireRegion3
86.56564937,88.22439827,2.08,116,1,summer,FireRegion3
86.61387299,89.87971998,3.46,280,1,summer,FireRegion3
88.43866216,92.64823458,2.64,283,1,summer,FireRegion3
90.31561136,96.05104293,1.84,286,1,summer,FireRegion3
90.66229812,99.33071712,1.17,276,1,summer,FireRegion3
90.71187425,102.15832,2.79,247,1,summer,FireRegion3
89.09832281,103.9917969,2.6,119,1,summer,FireRegion3
88.33903833,105.7975809,3.18,103,1,summer,FireRegion3
88.37560925,107.7851144,2.87,272,1,summer,FireRegion3
88.42443043,110.1029086,2.94,278,1,summer,FireRegion3
88.18096617,111.9878686,2.76,284,1,summer,FireRegion3
88.96591573,114.7044689,2.83,246,1,summer,FireRegion3
89.0149318,117.0158239,2.38,306,1,summer,FireRegion3
88.69180876,119.0100832,2.62,278,1,summer,FireRegion3
86.51492886,120.2071848,3.31,285,1,summer,FireRegion3
86.24505368,121.6332218,3.11,289,1,summer,FireRegion3
86.64074204,123.6377355,2.52,281,1,summer,FireRegion3
87.56129344,125.879984,2.29,280,1,summer,FireRegion3
89.12978018,128.6066386,2.3,264,1,summer,FireRegion3
89.82170264,131.4132733,1.33,297,1,summer,FireRegion3
89.88468004,134.1456538,2.09,295,1,summer,FireRegion3
90.74297029,137.2725283,1.82,273,2,summer,FireRegion3
91.20075859,140.4695567,2.67,288,2,summer,FireRegion3
91.2505125,143.1903089,2.83,276,2,summer,FireRegion3
91.19263541,145.8474893,2.05,218,2,summer,FireRegion3
90.89798907,148.3653499,2.15,200,2,summer,FireRegion3
90.94764302,150.9897641,2.73,273,2,summer,FireRegion3
90.99731336,153.7244723,2.13,285,2,summer,FireRegion3
91.0470001,156.4827612,1.55,208,2,summer,FireRegion3
90.56349084,158.8355598,1.51,263,2,summer,FireRegion3
90.21399787,161.1330036,1.27,268,2,summer,FireRegion3
90.26342599,163.7131822,1.34,276,2,summer,FireRegion3
90.29408176,166.1119943,1.45,278,2,summer,FireRegion3
90.34353633,168.5887845,1.34,266,2,summer,FireRegion3
90.10896289,170.8881375,1.18,279,2,summer,FireRegion3
89.83679049,173.0898656,1.7,249,2,summer,FireRegion3
89.10880935,175.0267476,1.66,264,1,summer,FireRegion3
89.28915355,177.5961281,1.37,249,1,summer,FireRegion3
89.35540448,180.1662268,1.28,252,1,summer,FireRegion3
89.74180327,182.9022216,1.21,265,2,summer,FireRegion3
90.47672277,185.9097638,1.35,284,2,summer,FireRegion3
90.52623763,188.5398064,1.46,301,2,summer,FireRegion3
90.57576885,191.251807,1.75,143,2,summer,FireRegion3
90.62531641,193.9568734,1.35,313,2,summer,FireRegion3
90.67488034,196.6943744,1.35,287,2,summer,FireRegion3
90.5151508,199.1209211,1.69,261,2,summer,FireRegion3
90.56094678,201.6058106,1.66,280,2,summer,FireRegion3
90.17063961,203.8663579,2.07,276,2,summer,FireRegion3
89.35889874,205.6048222,2.13,259,2,summer,FireRegion3
89.23166159,207.4420217,1.52,231,1,summer,FireRegion3
89.2807654,209.4643998,1.43,251,2,summer,FireRegion3
89.52543685,211.7946627,2.39,303,2,summer,FireRegion3
90.6304528,214.5221081,2.17,284,2,summer,FireRegion3
91.91464303,217.6377988,1.9,73,4,summer,FireRegion3
91.96463263,220.5608777,1.83,291,4,summer,FireRegion3
92.21779577,223.6324244,2.02,291,4,summer,FireRegion3
92.30754476,226.7252234,1.95,274,4,summer,FireRegion3
92.35766407,229.4740149,1.89,287,4,summer,FireRegion3
91.57194482,231.7257732,1.93,289,3,summer,FireRegion3
90.44377621,233.6432431,1.46,272,2,summer,FireRegion3
90.40498086,235.7843809,1.27,9,2,summer,FireRegion3
89.46528208,237.5149771,2.01,304,2,summer,FireRegion3
89.77791924,239.9225832,1.45,118,2,summer,FireRegion3
90.07058891,242.399557,1.69,222,2,summer,FireRegion3
90.18132281,244.8917272,1.21,294,2,summer,FireRegion3
90.23074015,247.2091683,1.61,285,2,summer,FireRegion3
90.28017381,249.4549397,1.93,282,2,summer,FireRegion3
90.32962379,251.9307004,0.54,282,2,summer,FireRegion3
90.47353437,254.5057205,4.17,259,3,summer,FireRegion3
90.24718067,256.5676432,4.16,255,3,summer,FireRegion3
90.6291012,259.1910975,3.77,253,3,summer,FireRegion3
90.67866637,261.5422847,1.48,250,2,summer,FireRegion3
90.24604896,263.5433431,1.48,267,2,summer,FireRegion3
89.65453654,265.400406,2.12,288,2,summer,FireRegion3
89.70377996,267.6147404,1.77,286,2,summer,FireRegion3
90.66357407,270.3509656,0.73,360,2,summer,FireRegion3
90.77225306,273.0000951,2.6,191,3,summer,FireRegion3
91.72551532,276.0197038,1.81,202,3,summer,FireRegion3
91.77544248,278.9406197,1.14,279,3,summer,FireRegion3
91.82538612,281.1723575,1.57,255,3,summer,FireRegion3
91.45440513,283.0508317,1.79,209,3,summer,FireRegion3
89.77776359,284.3905186,2.88,225,2,summer,FireRegion3
89.8270477,286.1247875,1.36,223,2,summer,FireRegion3
90.26964113,288.2035811,1.43,271,2,summer,FireRegion3
91.02203947,290.4850298,1.13,289,3,summer,FireRegion3
91.07173437,292.5805868,2.14,263,3,summer,FireRegion3
91.80827838,295.0616431,3.35,277,4,summer,FireRegion3
91.73019963,297.0657527,1.66,289,3,summer,FireRegion3
90.05658276,298.4701643,2.64,311,2,summer,FireRegion3
90.10595892,300.1839225,2.12,202,2,summer,FireRegion3
89.96763447,301.7957268,1.55,262,2,summer,FireRegion3
89.89164555,303.4002297,1.83,117,2,summer,FireRegion3
89.94096725,305.2539799,2.17,291,2,summer,FireRegion3
89.25773269,306.6533007,2.29,277,2,summer,FireRegion3
86.18404138,307.3519075,3.31,276,1,summer,FireRegion3
84.03638895,307.9260991,2.72,82,1,summer,FireRegion3
82.42243216,308.4302658,2.51,125,1,summer,FireRegion3
82.63262494,309.1979339,2.44,114,1,summer,FireRegion3
83.80978044,310.2263155,2.67,134,1,summer,FireRegion3
84.25455266,311.2212934,1.53,171,1,summer,FireRegion3
84.3973268,312.1983992,1.2,297,1,summer,FireRegion3
85.41551737,313.42365,2.71,282,1,summer,FireRegion3
86.82710781,314.9419111,1.24,9,1,summer,FireRegion3
88.87957995,316.9136124,1.46,283,1,summer,FireRegion3
88.92856752,318.635728,1.39,272,1,summer,FireRegion3
89.22623079,320.4738744,1.63,289,2,summer,FireRegion3
89.27533281,322.26664,2.5,104,2,summer,FireRegion3
89.32445103,324.0338651,0.95,219,2,summer,FireRegion3
89.33472845,325.5476503,1.75,281,2,summer,FireRegion3
89.23478569,326.7518943,1.23,317,2,summer,FireRegion3
88.80002703,327.8278287,1.99,295,1,summer,FireRegion3
88.37372336,328.8372167,1.42,108,1,summer,FireRegion3
86.27462271,329.4132031,3.15,112,1,summer,FireRegion3
86.32275025,330.2042566,2.6,257,1,summer,FireRegion3
84.59747692,330.6393586,2.34,306,1,summer,FireRegion3
84.14075208,331.1321443,3.04,346,1,summer,FireRegion3
85.10553598,332.0761773,1.1,226,1,summer,FireRegion3
85.04093889,332.6855742,2.69,278,1,summer,FireRegion3
85.08865913,333.4491194,1.2,243,1,summer,FireRegion3
83.57654026,333.8266361,2.06,220,1,summer,FireRegion3
83.64938138,334.471551,2.88,25,1,summer,FireRegion3
84.34501251,335.2721998,3.62,261,1,summer,FireRegion3
84.68058445,336.059341,7.25,306,1,summer,FireRegion3
84.72818572,336.6722248,9.29,250,1,summer,FireRegion3
84.7758027,337.3753699,5.86,53,1,summer,FireRegion3
84.82343541,338.0846254,2.83,326,1,summer,FireRegion3
82.9114247,338.388587,0.8,94,1,summer,FireRegion3
82.51036334,340.4567917,3.64,116,1,summer,FireRegion3
83.98852242,341.282076,5.39,291,1,summer,FireRegion3
84.49333,342.0701801,3.87,90,1,summer,FireRegion3
84.54086945,342.787811,2.79,96,1,summer,FireRegion3
84.58842459,343.5298949,1.87,91,1,summer,FireRegion3
84.63599544,344.1750911,1.73,82,1,summer,FireRegion3
84.68358199,344.8898487,2.52,284,1,summer,FireRegion3
84.73118424,345.5528462,1.32,282,1,summer,FireRegion3
84.77880222,346.1972023,1.93,267,1,summer,FireRegion3
84.977588,346.7961738,1.5,261,1,summer,FireRegion3
85.39256818,347.4623946,1.48,217,1,summer,FireRegion3
85.44040451,348.0777446,1.1,189,1,summer,FireRegion3
85.11028844,348.4625966,1.35,289,1,summer,FireRegion3
85.15803158,348.8899904,1.69,283,1,summer,FireRegion3
84.42078081,349.1868372,2.14,268,1,summer,FireRegion3
82.35864459,197.9072265,3.23,145,1,fall,FireRegion3
80.86115075,199.1877568,5,268,1,fall,FireRegion3
80.65051398,199.2974515,6.24,197,1,fall,FireRegion3
80.69678472,199.4805409,4.76,233,1,fall,FireRegion3
88.14936196,54.29377894,1.81,254,1,summer,FireRegion3
88.19810845,56.26604189,1.76,281,1,summer,FireRegion3
87.95185457,57.92822873,3.24,293,1,summer,FireRegion3
87.02706417,59.27297531,2.54,277,1,summer,FireRegion3
87.12417929,67.68835452,2.49,212,1,summer,FireRegion3
87.90461646,69.88142583,3.09,241,1,summer,FireRegion3
88.66215723,72.27700742,1.51,306,1,summer,FireRegion3
