# Prcp
,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5
TIMESTEP,MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),MEAN(mm/d),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),VARIANCE(mm/d^2),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d),STD_DEV(mm/d)
1950-01-01T00:00:00Z,5.9233932,1.6135067,3.590254,4.758002,7.452175,3.912399,6.2561293,0.5541409,14.947557,42.72383,1.9779785,2.5012255,0.7444064,3.8662071,6.536347
1950-01-02T00:00:00Z,4.988532,7.429441,6.408508,8.572216,16.88789,0.24781238,7.5339828,4.4888697,0.19234838,168.27406,0.49780756,2.74481,2.1186953,0.4385754,12.97205
1950-01-03T00:00:00Z,1.5899131,2.4036853,4.3839755,5.783548,2.1348274,2.3891037,1.6346133,6.904759,9.096537,1.8432887,1.5456725,1.27852,2.6276908,3.0160465,1.3576777
1950-01-04T00:00:00Z,0.0,0.033385623,0.0,0.0,0.0077342824,0.0,0.002668755,0.0,0.0,7.9289905E-4,0.0,0.051659994,0.0,0.0,0.028158464
1950-01-05T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950-01-06T00:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950-01-07T00:00:00Z,5.4677243,1.6110669,1.9820529,2.172358,5.4469037,7.333509,7.8922267,2.273763,13.275428,27.832142,2.7080452,2.8093107,1.5079001,3.643546,5.2756176
1950-01-08T00:00:00Z,11.688748,10.69246,5.793326,5.7355127,16.153738,26.410187,8.768271,2.1976588,9.675264,76.10702,5.1390843,2.9611268,1.4824502,3.1105087,8.723934
1950-01-09T00:00:00Z,6.0216093,8.439571,6.936148,8.056201,8.796777,0.18562421,9.993379,5.15923,7.7277927,24.760563,0.4308413,3.1612306,2.271394,2.7798908,4.975999
1950-01-10T00:00:00Z,26.870777,9.504214,18.644327,17.645742,15.205733,57.02491,101.09987,1.995055,1.3157073,71.49243,7.551484,10.054843,1.4124641,1.1470429,8.455319
1950-01-11T00:00:00Z,18.47719,30.941013,20.001295,23.280294,30.41765,1.2581035,154.39336,20.00594,11.610306,181.31754,1.1216521,12.425512,4.4728,3.4073899,13.46542
1950-01-12T00:00:00Z,1.881882,4.74778,3.1016648,3.8963974,6.0683365,0.4619045,6.139463,1.282592,0.8670004,13.937011,0.6796356,2.477794,1.1325158,0.93112856,3.7332306
1950-01-13T00:00:00Z,20.35678,5.869904,14.697248,13.542904,11.362553,27.72974,64.050514,0.91081667,0.022034716,33.263676,5.2659035,8.003157,0.95436716,0.14844096,5.767467
1950-01-14T00:00:00Z,11.691119,22.636955,12.325249,14.54203,20.516726,0.8430705,106.58157,7.0391555,2.24371,113.795685,0.9181887,10.323835,2.6531408,1.4979019,10.667506
1950-01-15T00:00:00Z,13.433902,4.0006266,9.760169,11.285098,12.204337,12.256731,25.872427,0.24628465,16.1174,97.30421,3.5009615,5.0864944,0.49627075,4.014648,9.864289
1950-01-16T00:00:00Z,48.334827,24.11216,37.359623,36.38813,47.126987,84.42464,148.5867,17.261366,51.249763,169.34904,9.188288,12.189614,4.15468,7.158894,13.013418
1950-01-17T00:00:00Z,25.7995,54.599854,24.9073,27.198744,48.05661,2.7631223,573.8775,1.3115777,3.6978586,603.6639,1.6622642,23.95574,1.1452413,1.9229817,24.569572
1950-01-18T00:00:00Z,3.6774342,10.026887,0.85407406,0.27521834,5.080328,5.8582625,20.694578,0.44630012,0.11381542,33.15838,2.420385,4.5491295,0.66805696,0.33736542,5.7583313
1950-01-19T00:00:00Z,1.1068019,2.0186768,0.0,0.0,0.19335705,1.1447041,0.7826324,0.0,0.0,0.49556187,1.0699085,0.88466513,0.0,0.0,0.70396155
1950-01-20T00:00:00Z,4.296843,3.219422,5.691157,7.220218,3.6571264,0.083301745,2.1501894,6.871361,7.578465,3.0275726,0.2886204,1.4663523,2.621328,2.7529013,1.7399921
1950-01-21T00:00:00Z,18.24455,11.789158,19.097523,19.30189,14.231789,0.18443246,36.58246,7.554683,31.136665,15.913581,0.42945603,6.0483437,2.7485783,5.580024,3.989183
1950-01-22T00:00:00Z,27.938545,37.068485,22.81988,22.686954,29.862495,20.733772,86.43701,1.3261887,5.0483503,86.22079,4.5534353,9.297151,1.1516026,2.2468534,9.285515
1950-01-23T00:00:00Z,27.07158,28.112991,24.368015,24.16596,29.790087,10.493761,33.601654,0.31348225,2.578782,84.29143,3.2394075,5.7966933,0.55989486,1.6058587,9.181037
1950-01-24T00:00:00Z,10.404233,19.196245,4.555548,1.4365175,9.026554,17.310946,54.780865,12.1565275,2.47157,53.147682,4.1606426,7.4014096,3.4866211,1.5721227,7.2902455
1950-01-25T00:00:00Z,1.6331419,4.847198,0.5470793,0.31735808,3.085357,0.7161735,5.540187,0.20985216,0.30611792,6.3259945,0.8462704,2.3537602,0.45809624,0.5532793,2.515153
1950-01-26T00:00:00Z,0.0,0.0,0.0,0.13316594,0.38673612,0.0,0.0,0.0,0.06573978,0.15025125,0.0,0.0,0.0,0.2563977,0.38762257
1950-01-27T00:00:00Z,30.507744,7.820179,18.479992,11.852784,13.896665,74.71145,146.32472,56.17446,12.4527235,85.94395,8.643579,12.096476,7.4949627,3.5288417,9.270596
1950-01-28T00:00:00Z,17.336384,37.16969,16.017471,15.898438,29.387438,3.6295998,315.8566,0.42116198,2.688275,357.1248,1.9051509,17.772354,0.64896995,1.639596,18.897745
1950-01-29T00:00:00Z,0.26241422,0.24786071,0.7339224,1.0741813,0.5453439,0.050714828,0.03919119,0.27887183,0.24260893,0.37854886,0.22519954,0.19796765,0.5280832,0.49255347,0.6152632
1950-01-30T00:00:00Z,4.765883,1.5104476,2.9879963,3.1699235,3.4433305,2.8576345,4.2138257,0.019592684,0.4283557,6.9887953,1.690454,2.0527606,0.13997386,0.65448886,2.643633
1950-01-31T00:00:00Z,2.1436434,5.162615,0.7263492,0.5951419,6.4499393,1.2751044,6.0876184,0.327894,0.9837748,35.038555,1.1292052,2.46731,0.5726203,0.9918542,5.9193373
