FFMC,BUI,WSV,WINDDir,FWIBin,Season,Ecoregion
88.53974275,55.36550861,2.74,42,1,summer,FireRegion3
88.58861812,57.34111132,2.45,257,1,summer,FireRegion3
88.37296786,59.1020394,1.71,205,1,summer,FireRegion3
86.84068913,60.31101695,3.32,212,1,summer,FireRegion3
85.99591615,71.40369241,2.61,258,1,summer,FireRegion3
87.09731399,73.64874994,2.13,28,1,summer,FireRegion3
88.03353561,76.14828082,1.55,275,1,summer,FireRegion3
88.08224386,78.4730489,1.35,259,1,summer,FireRegion3
87.44178476,80.07441691,1.79,300,1,summer,FireRegion3
86.55681876,81.45033506,2.57,305,1,summer,FireRegion3
87.35942488,83.73125533,2.15,97,1,summer,FireRegion3
88.6674589,86.46084793,1.89,89,1,summer,FireRegion3
89.48671881,89.35138897,1.65,305,1,summer,FireRegion3
89.53590683,91.89347188,2.07,279,1,summer,FireRegion3
89.58511108,94.45213974,1.36,268,1,summer,FireRegion3
89.63433159,96.9359706,2.92,281,1,summer,FireRegion3
89.68356834,99.46706487,1.81,274,1,summer,FireRegion3
89.65239867,101.8048355,2.4,250,1,summer,FireRegion3
89.70164139,104.5220907,1.77,254,1,summer,FireRegion3
90.22600002,107.5614761,2.18,262,1,summer,FireRegion3
90.84746646,110.8411782,2,285,1,summer,FireRegion3
91.04746674,114.1315835,1.94,271,2,summer,FireRegion3
91.09717004,117.115946,2.04,262,2,summer,FireRegion3
91.14688975,120.0510529,1.63,249,2,summer,FireRegion3
91.19662587,123.0124,1.24,272,2,summer,FireRegion3
91.24637841,125.9627768,1.66,125,2,summer,FireRegion3
91.29614738,128.8368436,2.76,290,2,summer,FireRegion3
91.34593278,131.6908723,2.39,290,2,summer,FireRegion3
91.39573462,134.6189028,2.97,272,2,summer,FireRegion3
91.4455529,137.5646711,1.63,230,2,summer,FireRegion3
91.13144651,140.220719,2.36,243,2,summer,FireRegion3
90.71627363,142.7198014,1.9,263,2,summer,FireRegion3
90.30361885,145.0195125,0.89,281,2,summer,FireRegion3
90.35307656,147.6419902,1.19,116,2,summer,FireRegion3
90.40255061,150.3452271,1.32,289,2,summer,FireRegion3
90.45204099,153.1170529,1.85,289,2,summer,FireRegion3
90.50154771,155.9171017,1.29,142,2,summer,FireRegion3
90.55107077,158.6310354,1.71,311,2,summer,FireRegion3
90.43500175,161.0283571,1.93,298,2,summer,FireRegion3
90.12686608,163.3021726,1.6,288,2,summer,FireRegion3
89.85430882,165.5341661,2.26,301,2,summer,FireRegion3
89.59861139,167.7139461,2.64,290,2,summer,FireRegion3
89.64783635,170.075762,1.81,279,2,summer,FireRegion3
89.69707756,172.5104512,1,295,1,summer,FireRegion3
89.84545342,175.2082256,0.8,293,2,summer,FireRegion3
90.27427677,178.0683127,0.88,278,2,summer,FireRegion3
90.44998326,180.9543202,2.04,288,2,summer,FireRegion3
90.4994893,183.7565412,1.64,284,2,summer,FireRegion3
90.89131986,186.7742356,1.7,272,2,summer,FireRegion3
91.05034357,189.8338174,1.48,279,2,summer,FireRegion3
91.10004782,192.8155122,1.79,273,3,summer,FireRegion3
91.14976847,195.8521643,1.14,313,2,summer,FireRegion3
91.54472109,199.0771407,1.28,292,3,summer,FireRegion3
91.9018351,202.416382,1.05,275,3,summer,FireRegion3
92.00904602,205.7584557,1.69,277,3,summer,FireRegion3
92.05906679,209.0708748,2.13,289,4,summer,FireRegion3
92.24882638,212.4715431,1.47,251,4,summer,FireRegion3
92.2989263,215.7563196,1.61,248,4,summer,FireRegion3
92.34904277,219.1553396,1.67,264,4,summer,FireRegion3
92.3158627,222.1252063,2.52,246,4,summer,FireRegion3
92.36598476,225.3251242,3.32,263,5,summer,FireRegion3
92.41612337,228.5189893,2.35,279,4,summer,FireRegion3
92.18705224,231.3932312,2.48,275,4,summer,FireRegion3
92.23713177,234.1014576,1.58,272,4,summer,FireRegion3
92.28722784,236.873271,1.75,270,4,summer,FireRegion3
92.33734044,239.5917765,1.82,273,4,summer,FireRegion3
92.38746959,242.446395,2.28,279,4,summer,FireRegion3
92.43761529,245.4550007,2.27,289,4,summer,FireRegion3
92.48777755,248.3205621,2.32,286,4,summer,FireRegion3
92.53795637,251.0844251,1.41,274,4,summer,FireRegion3
91.68096201,253.3463527,1.65,275,3,summer,FireRegion3
90.9792595,255.5020101,2.44,250,3,summer,FireRegion3
90.28331002,257.4805835,1.38,35,2,summer,FireRegion3
90.33276104,259.7930518,1.33,274,2,summer,FireRegion3
90.84502151,262.4683593,1.24,266,2,summer,FireRegion3
90.89465797,265.0193795,1.67,278,3,summer,FireRegion3
91.46273955,267.8583771,1.66,279,3,summer,FireRegion3
91.51257995,270.6469839,1.72,277,3,summer,FireRegion3
91.5624368,273.2558125,1.28,335,3,summer,FireRegion3
91.17758361,275.4982994,2.47,266,3,summer,FireRegion3
