FFMC,BUI,WSV,WINDDir,FWIBin,Season,Ecoregion
88.52113705,55.78826016,1.82,319,1,summer,FireRegion3
90.06305831,58.82030089,1.79,309,1,summer,FireRegion3
89.16453114,60.66655536,2.95,281,1,summer,FireRegion3
89.21361278,62.82695041,3.09,271,1,summer,FireRegion3
89.26271063,65.21259434,2.61,294,1,summer,FireRegion3
89.33519317,67.73486708,2.77,287,1,summer,FireRegion3
89.55457428,70.35391377,1.46,288,1,summer,FireRegion3
89.6037847,72.7117824,2.3,273,1,summer,FireRegion3
89.65301137,74.93226062,2.42,257,1,summer,FireRegion3
89.70225429,77.38253573,1.63,149,1,summer,FireRegion3
89.75151346,79.90060418,1.61,260,1,summer,FireRegion3
89.40432597,82.06656427,2.58,282,1,summer,FireRegion3
88.24371822,83.79755623,3.04,285,1,summer,FireRegion3
87.28636799,85.35530632,2.23,305,1,summer,FireRegion3
86.60641014,86.82449776,2.66,281,1,summer,FireRegion3
86.65464722,88.51615018,2.8,271,1,summer,FireRegion3
86.70290023,90.29840082,2.77,263,1,summer,FireRegion3
87.09929095,92.40285354,2.52,272,1,summer,FireRegion3
87.14769076,94.35088165,2.49,265,1,summer,FireRegion3
87.19610654,96.36238214,2.82,278,1,summer,FireRegion3
87.59154247,98.5999537,1.88,270,1,summer,FireRegion3
87.6401048,100.7827418,2.38,245,1,summer,FireRegion3
87.68868315,102.7703022,2.99,116,1,summer,FireRegion3
87.70580858,104.582903,3.09,280,1,summer,FireRegion3
87.71498508,106.3973865,3.38,283,1,summer,FireRegion3
87.76358816,108.5900199,2.91,286,1,summer,FireRegion3
88.48517734,111.1176999,3.31,276,1,summer,FireRegion3
88.5340347,113.3439596,2.4,247,1,summer,FireRegion3
88.58290819,115.7414267,2.39,119,1,summer,FireRegion3
88.95328328,118.3624929,2.47,103,1,summer,FireRegion3
89.81841833,121.3324365,1.26,272,1,summer,FireRegion3
89.86771586,124.0282824,0.91,278,1,summer,FireRegion3
90.50270195,127.1482027,1.53,284,2,summer,FireRegion3
90.5522254,129.9773407,1.71,246,2,summer,FireRegion3
90.59514729,132.5867471,2.56,306,2,summer,FireRegion3
90.47595168,135.1208378,2.77,278,2,summer,FireRegion3
90.1614636,137.5119511,1.93,285,2,summer,FireRegion3
89.24815858,139.4891672,1.57,289,1,summer,FireRegion3
89.29258186,141.7059605,2.66,281,1,summer,FireRegion3
89.34170579,144.1213979,1.45,280,1,summer,FireRegion3
89.39084593,146.534556,2.27,264,1,summer,FireRegion3
89.44000229,148.9027918,1.32,297,1,summer,FireRegion3
89.48917489,151.3387331,2.93,295,2,summer,FireRegion3
89.5989252,153.9641547,2.18,273,2,summer,FireRegion3
90.44660499,156.9363862,1.97,288,2,summer,FireRegion3
90.49610991,159.4976369,2.75,276,2,summer,FireRegion3
90.01418697,161.6991575,1.9,218,2,summer,FireRegion3
90.06354913,164.341557,2.13,200,2,summer,FireRegion3
90.35879666,167.2031142,2.09,273,2,summer,FireRegion3
90.4082726,170.0010674,2.13,285,2,summer,FireRegion3
90.45776486,172.7590442,2.2,208,2,summer,FireRegion3
90.50727347,175.5237937,1.92,263,2,summer,FireRegion3
90.55679843,178.3048714,1.84,268,2,summer,FireRegion3
90.30167407,180.6401286,2.38,276,2,summer,FireRegion3
89.933428,182.8637756,2.04,278,2,summer,FireRegion3
89.75467633,185.0839951,2.29,266,2,summer,FireRegion3
89.66883299,187.3018825,2.4,279,2,summer,FireRegion3
89.71808113,189.7807316,2.32,249,2,summer,FireRegion3
89.76734553,192.3517271,2.05,264,2,summer,FireRegion3
89.89129628,195.0666216,2.51,249,2,summer,FireRegion3
89.94061786,197.6258792,2.04,252,2,summer,FireRegion3
89.90583695,199.9286499,2.27,265,2,summer,FireRegion3
89.95516334,202.4694036,1.51,284,2,summer,FireRegion3
90.00450601,204.9029668,1.11,301,2,summer,FireRegion3
90.05386498,207.5065409,1.8,143,2,summer,FireRegion3
90.17958688,210.3087917,1.03,313,2,summer,FireRegion3
90.22900365,213.0312316,2.04,287,2,summer,FireRegion3
90.27843673,215.6565957,2.35,261,2,summer,FireRegion3
90.32788614,218.3385957,1.33,280,2,summer,FireRegion3
90.21254275,220.6864282,1.42,276,2,summer,FireRegion3
90.26197039,222.8933606,2.36,259,2,summer,FireRegion3
90.31141436,225.1044686,1.88,231,2,summer,FireRegion3
90.34197151,227.249072,1.84,251,2,summer,FireRegion3
90.39144189,229.453917,2.69,303,2,summer,FireRegion3
90.4409286,231.9207194,1.64,284,2,summer,FireRegion3
90.89532654,234.6226071,1.37,73,2,summer,FireRegion3
91.23243867,237.3905981,1.48,291,3,summer,FireRegion3
91.28220304,240.0233678,1.84,291,3,summer,FireRegion3
91.08699038,242.2943788,1.27,274,3,summer,FireRegion3
90.35165965,244.2615854,1.04,287,2,summer,FireRegion3
89.70250651,246.1040592,1.65,289,2,summer,FireRegion3
89.65572024,248.0699778,1.52,272,2,summer,FireRegion3
89.70496405,250.0780053,2.16,9,2,summer,FireRegion3
89.75422412,252.2567715,2.21,304,2,summer,FireRegion3
89.15414889,254.0239058,2.93,118,2,summer,FireRegion3
89.00681494,255.8370273,3.53,222,2,summer,FireRegion3
88.94380344,257.6411693,1.41,294,1,summer,FireRegion3
88.91068002,259.4411623,1.21,285,1,summer,FireRegion3
88.95967786,261.406175,2.12,282,2,summer,FireRegion3
89.00869188,263.4094488,1.08,282,1,summer,FireRegion3
89.0813721,265.6038665,1.52,259,2,summer,FireRegion3
89.13042629,267.6725442,1.36,255,2,summer,FireRegion3
89.17949668,269.8575547,1.16,253,2,summer,FireRegion3
89.22858326,271.7656605,1.54,250,2,summer,FireRegion3
89.04756013,273.5696799,1.86,267,2,summer,FireRegion3
88.95935018,275.3734498,2.19,288,2,summer,FireRegion3
88.80517795,277.1458186,2.68,286,2,summer,FireRegion3
88.85414095,279.0169165,1.69,360,1,summer,FireRegion3
88.86313812,280.8131939,1.87,191,1,summer,FireRegion3
88.91212026,282.8127072,1.44,202,1,summer,FireRegion3
88.96111858,284.6676603,2.06,279,2,summer,FireRegion3
88.43238137,285.9484538,2.54,255,1,summer,FireRegion3
87.01560206,286.8968021,2.54,209,1,summer,FireRegion3
86.36469495,287.8491596,3.17,225,1,summer,FireRegion3
86.83347043,289.2406435,3.24,223,1,summer,FireRegion3
87.45378004,290.7563995,2.73,271,1,summer,FireRegion3
88.66569465,292.6047523,0.7,289,1,summer,FireRegion3
89.1228502,294.4359568,1.31,263,2,summer,FireRegion3
89.17191808,296.2195737,1.4,277,2,summer,FireRegion3
89.22100217,297.9965696,2.01,289,2,summer,FireRegion3
88.89105174,299.3744481,3.29,311,2,summer,FireRegion3
87.68871971,300.440956,2.39,202,1,summer,FireRegion3
86.85032805,301.4107612,0.99,262,1,summer,FireRegion3
86.74906239,302.4658279,1.34,117,1,summer,FireRegion3
86.79734657,303.6898171,1.78,291,1,summer,FireRegion3
86.15983879,304.6045214,2.43,277,1,summer,FireRegion3
84.53666447,305.2549715,2.21,276,1,summer,FireRegion3
83.64029695,305.8831089,3.39,82,1,summer,FireRegion3
84.86589543,307.0885685,1.05,125,1,summer,FireRegion3
86.70430146,308.6282794,2.44,114,1,summer,FireRegion3
86.75257087,309.7534466,3.84,134,1,summer,FireRegion3
88.87261701,311.6913544,2.55,171,2,summer,FireRegion3
87.64315577,312.7562691,3.34,297,1,summer,FireRegion3
86.19561475,313.5994017,2.88,282,1,summer,FireRegion3
83.91179939,314.1542151,2.75,9,1,summer,FireRegion3
84.4220084,315.1836897,1.67,283,1,summer,FireRegion3
85.59295227,316.4637648,2.85,272,1,summer,FireRegion3
85.61347915,317.3808429,1.34,289,1,summer,FireRegion3
85.94256762,318.6076495,1.33,104,1,summer,FireRegion3
85.99058553,319.8043217,1.75,219,1,summer,FireRegion3
85.3598066,320.623253,2.25,281,1,summer,FireRegion3
85.17434274,321.247789,2.93,317,1,summer,FireRegion3
84.76917766,321.805116,1.69,295,1,summer,FireRegion3
85.08099024,322.6519877,2.33,108,1,summer,FireRegion3
85.82215919,323.6537069,1.66,112,1,summer,FireRegion3
83.75341999,324.0119699,2.6,257,1,summer,FireRegion3
82.30408766,324.3205889,2.2,306,1,summer,FireRegion3
82.35090433,324.7231135,1.4,346,1,summer,FireRegion3
82.17796565,207.2152223,2.43,226,1,summer,FireRegion3
82.22474068,207.6298039,3.42,278,1,summer,FireRegion3
81.85003076,207.8932625,3.57,243,1,summer,FireRegion3
83.51498173,153.7249582,1.99,25,1,summer,FireRegion3
85.91557304,80.83254104,2.76,250,1,summer,FireRegion3
85.96358204,82.5685823,2.35,254,1,summer,FireRegion3
86.80330689,84.75940664,2.64,262,1,summer,FireRegion3
87.15027607,86.95330166,2.72,285,1,summer,FireRegion3
87.43117626,89.2208058,2.1,271,1,summer,FireRegion3
88.71626107,92.09298217,2.63,262,1,summer,FireRegion3
88.8159014,94.77825674,2.44,249,1,summer,FireRegion3
88.86486794,97.36033205,3.2,272,1,summer,FireRegion3
88.91385065,100.0478341,2.34,125,1,summer,FireRegion3
89.5993239,103.090429,2.17,290,1,summer,FireRegion3
89.6485491,105.6534877,2.08,290,1,summer,FireRegion3
89.69779054,108.1377225,1.61,272,1,summer,FireRegion3
89.74704824,110.5913469,1.33,230,1,summer,FireRegion3
89.40171448,112.7919089,2.08,243,1,summer,FireRegion3
89.36721655,115.0719973,2.58,263,1,summer,FireRegion3
89.41636511,117.4662099,2.27,281,1,summer,FireRegion3
89.4655299,120.0153298,2.31,116,1,summer,FireRegion3
