FFMC,BUI,WSV,WINDDir,FWIBin,Season,Ecoregion
87.59028311,61.41704218,1.51,300,1,summer,FireRegion3
87.63884502,63.30231472,2.18,258,1,summer,FireRegion3
87.0098177,64.81615859,2.25,28,1,summer,FireRegion3
85.85676577,76.86768315,2.3,279,1,summer,FireRegion3
87.58012706,79.41909299,2.02,268,1,summer,FireRegion3
88.56953597,82.1296647,1.92,281,1,summer,FireRegion3
90.51077084,85.63355436,1.41,274,1,summer,FireRegion3
90.56029695,88.57482353,3.08,250,1,summer,FireRegion3
90.45656665,91.1764852,2.11,254,1,summer,FireRegion3
90.50607486,94.01598829,1.51,262,1,summer,FireRegion3
90.1432611,96.42165037,2.5,285,1,summer,FireRegion3
89.83784942,98.74108817,2.52,271,1,summer,FireRegion3
89.84960053,101.1657164,2.48,262,1,summer,FireRegion3
89.44233131,103.3411108,2.62,249,1,summer,FireRegion3
89.14185932,105.4555993,1.97,272,1,summer,FireRegion3
89.19093348,107.7274226,2.58,125,1,summer,FireRegion3
88.54993791,109.605373,1.81,290,1,summer,FireRegion3
88.36369396,111.5497555,2.48,290,1,summer,FireRegion3
88.41251121,113.6887183,2.24,272,1,summer,FireRegion3
88.51615793,116.1504571,2.11,230,1,summer,FireRegion3
88.915729,118.8146418,1.42,243,1,summer,FireRegion3
89.78693061,121.8277199,1.39,263,1,summer,FireRegion3
90.26310885,124.7338796,1.92,281,1,summer,FireRegion3
90.30259619,127.1506908,2.93,116,2,summer,FireRegion3
90.31120443,129.5550713,3.15,289,2,summer,FireRegion3
90.31881187,131.96147,2.08,289,2,summer,FireRegion3
90.3682746,134.4408375,1.52,142,2,summer,FireRegion3
90.2186031,136.7696787,1.24,311,1,summer,FireRegion3
89.88619623,138.9661871,1.68,298,1,summer,FireRegion3
88.61187108,140.6844293,2.38,288,1,summer,FireRegion3
87.71760625,142.27275,1.5,301,1,summer,FireRegion3
88.25427498,144.6199664,1.29,290,1,summer,FireRegion3
89.77594023,147.5484237,1.3,279,1,summer,FireRegion3
90.90078932,150.7258301,1.85,295,2,summer,FireRegion3
91.76953253,154.1703275,2.8,293,3,summer,FireRegion3
91.81947422,157.2761641,2.47,278,3,summer,FireRegion3
91.98173109,160.6919473,2.51,288,3,summer,FireRegion3
92.03174283,163.9998598,1.64,284,3,summer,FireRegion3
92.00466648,166.9080208,1.84,272,3,summer,FireRegion3
91.53934504,169.5556299,2.6,279,3,summer,FireRegion3
91.45182902,172.2555171,2.43,273,3,summer,FireRegion3
90.60339258,174.550381,2.26,313,2,summer,FireRegion3
90.65294927,177.1181452,1.48,292,2,summer,FireRegion3
90.70252232,179.8521874,1.79,275,2,summer,FireRegion3
90.75211173,182.4406066,2.15,277,2,summer,FireRegion3
90.68936298,184.9420237,1.58,289,2,summer,FireRegion3
89.84350903,187.0357494,2.4,251,2,summer,FireRegion3
89.89281484,189.4320853,1.5,248,2,summer,FireRegion3
89.60922824,191.5968384,2.73,264,2,summer,FireRegion3
89.33222045,193.6871982,3.32,246,2,summer,FireRegion3
89.38135746,196.0185464,2.06,263,2,summer,FireRegion3
89.43051069,198.5946471,1.73,279,2,summer,FireRegion3
90.37523013,201.5890728,1.31,275,2,summer,FireRegion3
91.61093975,204.6155004,1.86,272,3,summer,FireRegion3
91.66082908,207.4914677,2.67,270,4,summer,FireRegion3
91.71073488,210.4066572,1.64,273,3,summer,FireRegion3
91.41507545,212.7595074,2.64,279,3,summer,FireRegion3
91.46490012,215.2920862,2.53,289,3,summer,FireRegion3
91.51474123,217.9000209,1.66,286,3,summer,FireRegion3
91.5645988,220.6013417,0.96,274,3,summer,FireRegion3
91.6473164,223.4776643,1.62,275,3,summer,FireRegion3
91.69721774,226.198466,2.01,250,3,summer,FireRegion3
91.74713555,228.8851492,2.11,35,3,summer,FireRegion3
91.79706984,231.501249,3.44,274,4,summer,FireRegion3
90.63410063,233.4521508,1.97,266,2,summer,FireRegion3
90.68366746,235.9946146,0.97,278,2,summer,FireRegion3
90.73325065,238.4612768,1.22,279,2,summer,FireRegion3
90.41641263,240.5419901,1.47,277,2,summer,FireRegion3
90.46590759,242.7332688,1.82,335,2,summer,FireRegion3
90.51541888,244.9446523,1.79,266,2,summer,FireRegion3
90.56494653,247.1929053,1.42,268,2,summer,FireRegion3
90.61449052,249.4646546,1.98,160,2,summer,FireRegion3
90.35174144,251.5422856,1.72,335,2,summer,FireRegion3
90.40121505,253.8278968,1.29,113,2,summer,FireRegion3
90.45070499,256.0909815,1.46,295,2,summer,FireRegion3
90.4033038,258.2301779,2.07,263,2,summer,FireRegion3
90.45279443,260.6371641,1.74,205,2,summer,FireRegion3
90.5023014,262.8366926,1.38,210,2,summer,FireRegion3
90.55182471,265.0383203,1.85,303,2,summer,FireRegion3
90.60136437,267.3482538,1.83,285,2,summer,FireRegion3
90.65092039,269.6894221,1.61,297,2,summer,FireRegion3
90.70049276,272.22618,1.13,123,2,summer,FireRegion3
90.9500281,274.9146167,1.38,119,3,summer,FireRegion3
91.08208529,277.6546075,1.92,222,3,summer,FireRegion3
91.13180002,279.8596166,3.83,259,4,summer,FireRegion3
91.18153116,281.9916711,4.12,260,4,summer,FireRegion3
91.15520978,219.3964612,3.22,287,3,summer,FireRegion3
90.57636941,221.1587776,2.58,184,2,summer,FireRegion3
87.8814457,222.0166148,2.31,338,1,summer,FireRegion3
86.75298033,222.8752142,0.8,26,1,summer,FireRegion3
86.8012658,224.1115207,1.68,273,1,summer,FireRegion3
86.84956721,225.4274254,1.41,282,1,summer,FireRegion3
87.17181844,226.9111994,2.45,274,1,summer,FireRegion3
87.28369511,228.3746982,2.77,240,1,summer,FireRegion3
87.4975691,229.9138314,3.18,244,1,summer,FireRegion3
87.38920007,231.0598024,3.77,253,1,summer,FireRegion3
87.43769559,232.2892939,1.33,277,1,summer,FireRegion3
87.48620712,233.7040132,1.18,266,1,summer,FireRegion3
87.53473467,234.9955649,0.86,262,1,summer,FireRegion3
87.05279906,236.0135057,2.7,207,1,summer,FireRegion3
86.39092016,236.9008734,2.5,356,1,summer,FireRegion3
84.82462603,237.4578958,1.12,240,1,summer,FireRegion3
84.48843872,238.1152117,1.97,253,1,summer,FireRegion3
85.55547445,239.3884,1.67,280,1,summer,FireRegion3
86.0480179,240.6567698,2.01,267,1,summer,FireRegion3
86.41871578,241.9949851,1.7,166,1,summer,FireRegion3
87.40205027,243.62074,1.41,252,1,summer,FireRegion3
88.13859181,245.3665819,2.19,270,1,summer,FireRegion3
88.59417013,247.1721577,3.94,257,2,summer,FireRegion3
88.14008377,248.3962704,2.02,272,1,summer,FireRegion3
83.85626987,251.0558043,4.83,241,1,summer,FireRegion3
