FFMC,BUI,WSV,WINDDir,FWIBin,Season,Ecoregion
86.96030913,57.31752505,3.19,283,1,summer,FireRegion3
88.34774907,59.88786684,2.03,300,1,summer,FireRegion3
89.24976597,62.64138903,2.98,265,1,summer,FireRegion3
88.32108625,64.2575121,2.22,290,1,summer,FireRegion3
86.69402112,65.53909311,3.31,311,1,summer,FireRegion3
86.57335709,67.05896659,2.42,300,1,summer,FireRegion3
86.62158326,68.87843521,3.19,258,1,summer,FireRegion3
86.78762136,70.87470955,2.73,28,1,summer,FireRegion3
88.31055826,73.56076855,2.43,275,1,summer,FireRegion3
88.82595569,76.22130688,2.05,259,1,summer,FireRegion3
88.87492555,78.63491937,3.02,300,1,summer,FireRegion3
88.92391158,81.065057,2.71,305,1,summer,FireRegion3
88.65107327,83.04332943,1.68,97,1,summer,FireRegion3
88.69998539,85.45931415,1.43,89,1,summer,FireRegion3
88.96259374,88.10544819,1.16,305,1,summer,FireRegion3
89.01160872,90.43446077,1.45,279,1,summer,FireRegion3
87.84517325,92.04722749,2.66,268,1,summer,FireRegion3
86.84586565,93.48505573,3.14,281,1,summer,FireRegion3
85.81609473,94.71373864,3.37,274,1,summer,FireRegion3
85.86407089,96.19062956,3.5,250,1,summer,FireRegion3
86.74434407,98.30946625,2.02,254,1,summer,FireRegion3
88.08807697,100.8594764,2.55,262,1,summer,FireRegion3
88.13680322,103.1673764,2.97,285,1,summer,FireRegion3
88.44473916,105.66407,2.14,271,1,summer,FireRegion3
88.70247283,108.2008413,4.04,262,1,summer,FireRegion3
88.30258226,110.0924752,3.41,249,1,summer,FireRegion3
87.64080562,111.7656639,3,272,1,summer,FireRegion3
87.68938421,113.5825466,2.69,125,1,summer,FireRegion3
87.73797884,115.6331761,2.79,290,1,summer,FireRegion3
87.78658951,117.6361511,1.96,290,1,summer,FireRegion3
87.83521622,119.6853154,2.27,272,1,summer,FireRegion3
87.54084353,121.38656,2.43,230,1,summer,FireRegion3
87.4142577,123.0920558,1.6,243,1,summer,FireRegion3
87.4627615,125.1462092,2.91,263,1,summer,FireRegion3
88.04480043,127.4542302,2.69,281,1,summer,FireRegion3
89.47525829,130.2589078,1.79,116,1,summer,FireRegion3
89.79182138,133.0165347,1.35,289,1,summer,FireRegion3
90.06555288,135.8345692,1.22,289,1,summer,FireRegion3
90.14664586,138.6364564,1.47,142,1,summer,FireRegion3
91.26180754,141.9212965,2.42,311,2,summer,FireRegion3
92.12310692,145.4820631,3.19,298,3,summer,FireRegion3
91.72859842,148.195269,2.47,288,3,summer,FireRegion3
91.02560073,150.6349915,1.75,301,2,summer,FireRegion3
91.29438675,153.8295971,1.71,290,2,summer,FireRegion3
91.35301187,156.9993476,1.7,279,2,summer,FireRegion3
91.40281604,159.893122,1.57,295,2,summer,FireRegion3
91.45263666,163.1111391,2.09,293,3,summer,FireRegion3
91.50247373,166.1827609,2.05,278,3,summer,FireRegion3
91.55232724,168.9959667,2.92,288,3,summer,FireRegion3
91.30504115,171.6108228,3.09,284,3,summer,FireRegion3
